"YYYYMMDD" "HHMM" "sat" "lat" "lon" "T21" "T31" "sample" "FRP" "conf" "type"
20061001 611 "A" -2.217 110.388 322 299.5 760 12.7 64 0
20061001 611 "A" -2.218 110.379 315.6 299.2 761 7.3 34 0
20061001 611 "A" -2.236 110.121 330.3 303.7 789 17.2 81 0
20061001 611 "A" -2.237 110.112 327.5 304.7 790 13.2 72 0
20061001 611 "A" -2.226 110.123 323.3 303.7 788 8.7 64 0
20061001 611 "A" -2.167 110.152 349.6 303.4 784 52.6 95 0
20061001 611 "A" -2.088 110.385 328.7 304.8 757 15.6 68 0
20061001 611 "A" -2.109 110.24 336.6 303.9 773 29.6 87 0
20061001 611 "A" -2.1 110.239 319.3 301 773 8.2 32 0
20061001 611 "A" -2.091 110.238 343.6 300.3 773 43 91 0
20061001 611 "A" -2.092 110.229 327.9 300.3 774 18.7 79 0
20061001 611 "A" -2.044 110.37 343.9 299.2 758 38.6 80 0
20061001 611 "A" -2.046 110.361 342.2 301.4 759 36.1 76 0
20061001 611 "A" -1.987 110.189 329.5 297.1 776 22.9 78 0
20061001 611 "A" -1.988 110.179 325.5 296.9 777 17.9 66 0
20061001 611 "A" -1.848 110.194 322.3 302.3 772 13.9 71 0
20061001 611 "A" -1.852 110.166 348.2 301.5 775 51.4 94 0
20061001 611 "A" -1.853 110.157 340.8 301.4 776 36.3 90 0
20061001 611 "A" -1.855 110.148 343.3 300.5 777 40 90 0
20061001 611 "A" -1.844 110.156 343.2 301.1 776 41 91 0
20061001 611 "A" -1.846 110.147 332.7 298.9 777 23.1 65 0
20061001 611 "A" -1.822 110.246 316.5 295.5 766 7.5 37 0
20061001 611 "A" -1.824 110.236 328 295.7 767 20 80 0
20061001 611 "A" -1.834 110.164 321 298.5 775 9.5 36 0
20061001 611 "A" -1.835 110.155 335.8 299.4 776 28.3 76 0
20061001 611 "A" -1.826 110.088 320.2 299.2 783 10.7 58 0
20061001 611 "A" -1.828 110.079 315.9 299 784 6.5 28 0
20061001 611 "A" -1.795 110.112 327.9 300.6 780 19.2 80 0
20061001 611 "A" -1.761 110.036 325.7 301.2 787 12.7 22 0
20061001 611 "A" -1.732 110.041 343.5 299.9 786 43.3 92 0
20061001 611 "A" -1.734 110.032 323.3 299.4 787 13.2 69 0
20061001 611 "A" -1.735 110.023 324.6 300 788 14.2 77 0
20061001 611 "A" -1.654 110.265 318.9 298.6 760 11.1 50 0
20061001 611 "A" -1.644 110.078 338.6 299.1 780 31.7 67 0
20061001 611 "A" -1.645 110.069 412.7 308.1 781 338 100 0
20061001 611 "A" -1.646 110.059 355.4 304.1 782 62.9 98 0
20061001 611 "A" -1.636 110.067 387 304.3 781 180.1 100 0
20061001 611 "A" -1.627 110.066 407.3 305 781 301.4 100 0
20061001 611 "A" -1.628 110.057 365.7 303 782 95.3 94 0
20061001 611 "A" -1.46 110.206 323.8 298.4 762 10.7 43 0
20061001 611 "A" -1.461 110.132 334.3 301.6 770 27 81 0
20061001 611 "A" -1.462 110.123 332.9 301.2 771 24.7 85 0
20061001 611 "A" -1.44 110.213 370.5 304.3 761 111.6 100 0
20061001 611 "A" -1.442 110.074 330.9 295.8 776 23.2 68 0
20061002 654 "A" -2.112 110.222 315.9 296.7 19 58.7 51 0
20061002 654 "A" -1.99 110.195 315.6 295.5 19 55.3 41 0
20061002 654 "A" -1.995 110.158 321.8 295.4 20 96.8 54 0
20061002 654 "A" -1.987 110.19 317.2 295.5 19 67.7 59 0
20061002 654 "A" -1.993 110.153 318.8 295.4 20 75.7 46 0
20061002 654 "A" -1.848 110.161 315.1 295.6 19 53 51 0
20061002 654 "A" -1.853 110.124 316.8 295.4 20 63.1 61 0
20061002 654 "A" -1.536 110.282 314 295.7 14 47.2 39 0
20061002 654 "A" -1.415 110.142 314.4 295.1 17 44.1 33 0
20061003 303 "T" -1.456 110.104 331.8 304.9 545 21.7 80 0
20061003 303 "T" -1.459 110.122 324.5 304.2 547 13.4 48 0
20061003 303 "T" -1.46 110.132 323.2 303 548 12.6 18 0
20061003 303 "T" -1.521 110.292 323.1 301.8 566 12.2 26 0
20061003 303 "T" -1.529 110.347 322.5 300.9 572 11.1 68 0
20061003 303 "T" -1.759 110.22 349.1 300 564 56.4 0 0
20061003 303 "T" -1.767 110.21 316.2 300.2 563 7.6 0 0
20061003 303 "T" -1.827 110.242 313.4 297.1 568 7 43 0
20061003 303 "T" -1.849 110.201 311.8 296 564 5.2 18 0
20061003 303 "T" -1.978 110.142 321.2 302.3 561 10.7 57 0
20061003 303 "T" -1.992 110.178 319.5 302.7 565 9.1 48 0
20061003 1523 "T" -1.849 110.141 314.3 290.5 330 16.2 67 0
20061003 1523 "T" -1.827 110.244 304.3 289.8 321 7.9 59 0
20061003 1523 "T" -1.841 110.146 307.9 290 329 9.2 25 0
20061003 1523 "T" -1.804 110.329 302.5 289.5 314 6.3 50 0
20061003 1524 "T" -1.707 110.071 301.9 290.1 333 5.3 45 0
20061003 559 "A" -2.124 110.232 355.3 301.5 1060 110 97 0
20061003 559 "A" -2.115 110.218 337.1 299.6 1061 48.8 81 0
20061003 559 "A" -2.112 110.164 325.9 300.6 1065 25.1 78 0
20061003 559 "A" -2.069 110.363 320 300 1049 13.2 56 0
20061003 559 "A" -2.034 110.227 321.3 300.1 1059 17.7 19 0
20061003 559 "A" -2.036 110.214 330.8 301 1060 35.7 70 0
20061003 559 "A" -2.023 110.226 332 301 1059 39.3 84 0
20061003 559 "A" -1.992 110.175 331.3 300.7 1062 38.7 83 0
20061003 559 "A" -1.892 110.313 321.8 297.8 1050 14.9 74 0
20061003 559 "A" -1.854 110.203 319.2 298.7 1058 16 50 0
20061003 559 "A" -1.863 110.138 325.9 300.2 1063 23.6 39 0
20061003 559 "A" -1.825 110.251 321.1 299.5 1054 20 70 0
20061003 559 "A" -1.827 110.238 325.5 298.7 1055 28.1 79 0
20061003 559 "A" -1.802 110.339 331.2 301.7 1047 33.4 79 0
20061003 559 "A" -1.804 110.326 328 301.1 1048 27.2 62 0
20061003 559 "A" -1.807 110.333 323.3 300.7 1047 18.1 33 0
20061003 559 "A" -1.746 110.075 321.7 299.9 1066 20.3 66 0
20061003 559 "A" -1.488 110.27 324.2 304.5 1047 18.7 38 0
20061003 559 "A" -1.506 110.142 311.8 297.9 1057 7.7 27 0
20061003 559 "A" -1.463 110.292 323.6 301.6 1045 17.7 54 0
20061003 559 "A" -1.465 110.123 342.6 303.4 1058 65.8 91 0
20061003 559 "A" -1.469 110.131 323.8 299.7 1057 21.5 41 0
20061003 559 "A" -1.471 110.118 325.2 300.6 1058 22.8 30 0
20061003 559 "A" -1.461 110.116 334.2 303.3 1058 40.7 73 0
20061003 559 "A" -1.463 110.103 335.5 302.8 1059 43.8 85 0
20061003 559 "A" -1.416 110.123 327.1 299.9 1057 27.2 70 0
20061003 1821 "A" -1.458 110.125 300.4 277.9 892 5.7 26 0
20061003 1821 "A" -1.839 110.148 305.3 284.4 902 6.8 22 0
20061003 1821 "A" -1.847 110.137 303 284.6 901 5.7 25 0
20061003 1821 "A" -1.848 110.147 303.5 284.5 902 6.1 32 0
20061005 251 "T" -1.516 110.355 311.9 289.9 289 9.4 55 0
20061005 251 "T" -1.532 110.163 313.6 294 275 13.6 62 0
20061005 251 "T" -1.534 110.176 313.3 295.4 276 13.1 61 0
20061005 251 "T" -1.536 110.17 314.2 295.6 276 13.2 49 0
20061005 251 "T" -1.777 110.326 325.8 303.4 291 22.7 28 0
20061005 251 "T" -1.781 110.352 326 303.2 293 19.2 68 0
20061005 251 "T" -1.788 110.324 359.3 304.5 291 128.1 99 0
20061005 251 "T" -1.79 110.337 334.3 304.8 292 39.9 86 0
20061005 251 "T" -1.8 110.336 322.4 303.4 292 15.8 70 0
20061005 251 "T" -1.853 110.146 328.8 301.8 279 28.8 42 0
20061005 251 "T" -1.877 110.305 318.8 301 291 9.3 21 0
20061005 251 "T" -1.99 110.375 317.5 300 298 11.7 63 0
20061005 251 "T" -2.023 110.271 328.3 300.1 291 32.4 80 0
20061005 251 "T" -2.025 110.284 322 300.8 292 18.2 43 0
20061005 251 "T" -2.037 110.295 318.8 299.8 293 13.8 25 0
20061005 1511 "T" -2.028 110.266 309.6 287 620 8.2 78 0
20061005 1511 "T" -2.029 110.257 331.8 288.6 621 30.7 100 0
20061005 1511 "T" -2.031 110.248 311 285.6 622 8.9 64 0
20061005 1511 "T" -2.034 110.221 300.5 285.2 625 3.5 23 0
20061005 1511 "T" -2.022 110.247 307.4 286.9 622 6.7 69 0
20061005 1511 "T" -1.852 110.274 307.8 289.1 615 7 73 0
20061005 1511 "T" -1.852 110.146 310.2 287.6 629 7.4 12 0
20061005 1511 "T" -1.853 110.137 318.4 288.6 630 14.5 97 0
20061005 1511 "T" -1.829 110.244 307.6 287.3 618 7 72 0
20061005 1511 "T" -1.844 110.136 313.2 287.4 630 9.7 56 0
20061005 1511 "T" -1.79 110.321 312.9 288 609 9.7 70 0
20061005 1511 "T" -1.81 110.186 303.7 286.9 624 4.3 37 0
20061005 1511 "T" -1.769 110.339 302.6 285.2 606 4.1 42 0
20061005 1511 "T" -1.773 110.312 316.1 287 609 13.8 92 0
20061005 1511 "T" -1.742 110.078 302 277.3 634 5.4 46 0
20061005 1511 "T" -1.689 110.257 311.8 277.1 613 11.3 83 0
20061005 1511 "T" -1.518 110.29 300 277.2 606 4.5 10 0
20061005 1511 "T" -1.502 110.145 311.4 278.8 621 10.5 82 0
20061005 1511 "T" -1.473 110.287 303.6 283.5 605 5.5 56 0
20061005 1511 "T" -1.502 110.081 307.3 281.2 628 7.4 71 0
20061005 1511 "T" -1.477 110.196 303.9 279.7 615 5.2 15 0
20061005 1511 "T" -1.469 110.186 324.9 279.9 616 22.5 100 0
20061005 1511 "T" -1.468 110.13 321.8 281.5 622 18.7 100 0
20061005 1511 "T" -1.469 110.121 321.2 280.8 623 18 100 0
20061005 1511 "T" -1.457 110.138 302.8 280 621 4.5 19 0
20061005 1511 "T" -1.413 110.125 304 276.8 621 5.3 23 0
20061005 547 "A" -2.181 110.111 310.5 283 1245 14.5 0 0
20061005 547 "A" -2.128 110.235 323.9 289.8 1239 57.8 74 0
20061005 547 "A" -2.097 110.162 323.5 289.1 1242 54.8 77 0
20061005 547 "A" -2.1 110.139 355.7 290.2 1243 267.6 64 0
20061005 547 "A" -2.055 110.36 325.8 291.7 1233 51.5 33 0
20061005 547 "A" -2.058 110.338 328.7 291.6 1234 64.8 38 0
20061005 547 "A" -2.061 110.356 329.1 293.3 1233 70.1 82 0
20061005 547 "A" -2.041 110.309 335.5 290.1 1235 108.1 87 0
20061005 547 "A" -2.044 110.286 324.9 290.1 1236 56.3 49 0
20061005 547 "A" -2.033 110.262 330.9 290.3 1237 85.4 84 0
20061005 547 "A" -2.04 110.218 327.9 289.7 1239 71.5 80 0
20061005 547 "A" -1.922 110.102 320.5 294.3 1243 42.4 51 0
20061005 547 "A" -1.881 110.301 333.5 293.8 1234 92.5 86 0
20061005 547 "A" -1.884 110.279 321.4 292.6 1235 43.3 58 0
20061005 547 "A" -1.887 110.297 324.4 293.3 1234 48 64 0
20061005 547 "A" -1.917 110.096 325.4 294 1243 61.4 69 0
20061005 547 "A" -1.873 110.295 328.2 294.2 1234 63.9 70 0
20061005 547 "A" -1.869 110.136 325.4 293.4 1241 53.6 24 0
20061005 547 "A" -1.855 110.134 327.1 295.5 1241 59.6 60 0
20061005 547 "A" -1.789 110.306 331 294.7 1233 72.4 45 0
20061005 547 "A" -1.773 110.326 323 294.6 1232 40 33 0
20061005 547 "A" -1.776 110.304 325 293.6 1233 51.4 40 0
20061005 547 "A" -1.791 110.322 330.1 296.6 1232 65.8 58 0
20061005 547 "A" -1.778 110.32 333.7 295.6 1232 88.3 84 0
20061005 547 "A" -1.797 110.096 319.1 296.1 1242 36.7 50 0
20061005 547 "A" -1.762 110.044 317.1 293.5 1244 27.3 26 0
20061005 547 "A" -1.69 110.262 321.6 295.4 1234 48.6 58 0
20061005 547 "A" -1.693 110.241 312.6 294.5 1235 21.7 40 0
20061005 547 "A" -1.696 110.258 324.1 295.4 1234 57.7 75 0
20061005 547 "A" -1.616 110.336 313.9 297.4 1230 21.5 61 0
20061005 547 "A" -1.516 110.293 324.9 297.8 1231 55.4 80 0
20061005 547 "A" -1.522 110.289 327.4 297.6 1231 61.7 80 0
20061005 547 "A" -1.511 110.084 322.5 298.1 1240 42.7 39 0
20061005 547 "A" -1.468 110.281 321 297.6 1231 40.7 77 0
20061005 547 "A" -1.467 110.192 320.9 298.2 1235 38.1 36 0
20061005 547 "A" -1.412 110.132 316.4 296.1 1237 27.1 53 0
20061005 1809 "A" -1.405 110.132 307.5 289.3 564 6.6 52 0
20061005 1809 "A" -1.435 110.146 305.5 291.4 566 5.1 15 0
20061005 1809 "A" -1.459 110.127 307.2 291 565 6.2 23 0
20061005 1809 "A" -1.46 110.136 309.2 291.5 566 8.1 65 0
20061005 1809 "A" -1.468 110.191 319.7 291 572 17.5 99 0
20061005 1809 "A" -1.468 110.125 322.3 291.2 565 18.2 100 0
20061005 1809 "A" -1.469 110.134 314.4 291 566 11.1 74 0
20061005 1809 "A" -1.499 110.149 314.4 291 568 12.6 89 0
20061005 1809 "A" -1.499 110.083 305.1 287.9 561 5.7 63 0
20061005 1809 "A" -1.509 110.091 301.8 287.8 562 3.6 27 0
20061005 1809 "A" -1.69 110.258 307.7 291.4 584 7.2 72 0
20061005 1809 "A" -1.739 110.087 306.2 291.6 567 6.4 67 0
20061005 1809 "A" -1.773 110.314 309.9 291.5 592 7.9 54 0
20061005 1809 "A" -1.828 110.251 302.6 289 586 4.1 49 0
20061005 1809 "A" -1.832 110.225 304.3 290.1 584 4.8 39 0
20061005 1809 "A" -1.85 110.278 304.2 289.5 590 5.3 59 0
20061005 1809 "A" -1.848 110.139 320.3 292.6 575 16.7 100 0
20061005 1809 "A" -1.849 110.148 312.1 291.8 576 9.3 60 0
20061005 1809 "A" -2.022 110.259 307 279.1 592 8.7 51 0
20061005 1809 "A" -2.031 110.258 310 278.6 592 10.6 69 0
20061006 630 "A" -2.196 110.102 321.7 298.6 325 14 37 0
20061006 630 "A" -2.128 110.237 328.8 302.1 313 26.3 71 0
20061006 630 "A" -2.14 110.151 327.6 301.6 320 23.3 68 0
20061006 630 "A" -2.121 110.211 329.4 299.5 315 28.4 78 0
20061006 630 "A" -2.107 110.234 329.7 301.2 313 29.5 76 0
20061006 630 "A" -1.855 110.14 326.1 302.4 316 18.6 24 0
20061006 630 "A" -1.773 110.334 330.6 298.6 300 28.4 70 0
20061006 630 "A" -1.776 110.308 326.5 298.9 302 23.6 29 0
20061006 630 "A" -1.785 110.213 321.3 300.5 309 18.2 28 0
20061006 630 "A" -1.751 110.081 326 299.5 319 23.6 73 0
20061006 630 "A" -1.733 110.129 319.5 299.9 315 16.6 71 0
20061006 630 "A" -1.741 110.08 318.7 300.4 319 13.2 58 0
20061006 630 "A" -1.673 110.392 361.7 301 294 142.7 100 0
20061006 630 "A" -1.675 110.379 323.3 299.3 295 20.3 76 0
20061006 630 "A" -1.692 110.264 317 300.7 304 11.9 45 0
20061006 630 "A" -1.694 110.251 318.5 300.2 305 14.6 0 0
20061006 630 "A" -1.667 110.398 328.1 297.8 293 29.8 81 0
20061006 630 "A" -1.668 110.385 331 299.2 294 35.9 84 0
20061006 630 "A" -1.515 110.291 333 300.7 299 39.2 85 0
20061006 630 "A" -1.534 110.164 350.6 300.4 309 94.2 95 0
20061006 630 "A" -1.535 110.152 318.2 298.4 310 15.1 70 0
20061006 630 "A" -1.507 110.077 328.7 301.9 315 26.1 82 0
20061006 630 "A" -1.468 110.122 336.6 301.1 311 43.8 85 0
20061007 238 "T" -1.461 110.115 311.1 294.4 101 20.1 41 0
20061007 1459 "T" -1.832 110.245 300.2 283.7 940 5.1 23 0
20061007 1459 "T" -1.847 110.139 305.8 280.7 950 9.2 66 0
20061007 1459 "T" -1.535 110.168 304.3 273.7 941 9.4 55 0
20061007 1459 "T" -1.499 110.141 303.1 283.1 943 7 53 0
20061007 1459 "T" -1.474 110.181 305.9 280.9 939 8.3 36 0
20061007 1459 "T" -1.472 110.127 322.6 283.8 944 25.6 100 0
20061007 1459 "T" -1.468 110.131 319.9 285.2 943 21.7 99 0
20061007 1459 "T" -1.47 110.12 313 282.4 944 14 62 0
20061007 535 "A" -1.777 110.345 311.2 290.1 1337 34.7 41 0
20061007 535 "A" -1.782 110.307 315.1 290 1338 61.9 69 0
20061007 535 "A" -1.774 110.336 313.7 290.1 1337 48.3 17 0
20061008 321 "T" -2.028 110.24 316.8 298.4 1034 12.2 41 0
20061008 321 "T" -2.029 110.252 318.4 299.8 1035 14.8 49 0
20061008 321 "T" -2.033 110.277 319.7 299.8 1037 15.4 14 0
20061008 321 "T" -2.125 110.133 326.7 301.2 1027 20.7 68 0
20061008 321 "T" -2.187 110.143 329.6 304.5 1029 25.2 81 0
20061008 1542 "T" -2.13 110.147 301 289.6 75 17.3 36 0
20061008 1542 "T" -2.036 110.265 300.9 289.6 70 17 36 0
20061008 617 "A" -2.25 110.368 324.3 301.9 595 12.6 73 0
20061008 617 "A" -2.251 110.359 322.4 298.8 596 10.5 69 0
20061008 617 "A" -2.229 110.319 316.3 300.5 600 5.4 49 0
20061008 617 "A" -2.204 110.107 328.8 302.5 622 14.8 59 0
20061008 617 "A" -2.188 110.15 323.2 301.3 617 9.6 71 0
20061008 617 "A" -2.19 110.141 323.4 303.5 618 9.4 71 0
20061008 617 "A" -2.194 110.115 322.4 302.7 621 8.2 59 0
20061008 617 "A" -2.195 110.106 347.4 303.1 622 45.5 70 0
20061008 617 "A" -2.141 110.355 328 304.5 594 13 50 0
20061008 617 "A" -2.152 110.145 332.2 301.9 617 19.7 82 0
20061008 617 "A" -2.129 110.243 331.4 306.2 606 16.4 76 0
20061008 617 "A" -2.131 110.234 327.6 307.2 607 12.5 28 0
20061008 617 "A" -2.11 110.253 317.1 301.6 604 6.5 16 0
20061008 617 "A" -2.127 110.136 327.1 301.8 617 14 73 0
20061008 617 "A" -2.128 110.127 322.9 301.9 618 9.6 64 0
20061008 617 "A" -2.106 110.151 321 303.3 615 6.8 48 0
20061008 617 "A" -2.058 110.356 325.6 299.5 592 12.3 48 0
20061008 617 "A" -2.06 110.347 326.1 303.7 593 13.8 25 0
20061008 617 "A" -2.035 110.39 331.7 303.9 588 20.1 80 0
20061008 617 "A" -2.044 110.262 323.3 299.5 602 12.6 73 0
20061008 617 "A" -2.056 110.181 326.5 301.7 611 14.4 75 0
20061008 617 "A" -2.031 110.288 346.3 299.3 599 44.8 88 0
20061008 617 "A" -2.034 110.27 344.2 302.1 601 41.1 89 0
20061008 617 "A" -2.035 110.261 340.9 302.1 602 35.7 87 0
20061008 617 "A" -2.037 110.251 340.7 301.7 603 35.1 85 0
20061008 617 "A" -2.038 110.242 333.1 301.2 604 23.7 73 0
20061008 617 "A" -2.017 110.322 324.5 301.1 595 13.1 60 0
20061008 617 "A" -2.029 110.241 331.1 300 604 20.6 64 0
20061008 617 "A" -2.03 110.232 337.4 300.8 605 29.2 87 0
20061008 617 "A" -2.031 110.223 343.9 304.8 606 40 91 0
20061008 617 "A" -1.997 110.138 319 299.3 614 8.4 66 0
20061008 617 "A" -1.958 110.28 320.4 300.8 598 9.8 50 0
20061008 617 "A" -1.959 110.271 320.9 301.3 599 10.7 63 0
20061008 617 "A" -1.945 110.305 325.5 302.5 595 12.6 75 0
20061008 617 "A" -1.898 110.385 321.2 304 585 6.8 70 0
20061008 617 "A" -1.898 110.321 322.3 303.7 592 7.6 74 0
20061008 617 "A" -1.884 110.291 325.6 303.1 595 11.1 67 0
20061008 617 "A" -1.898 110.127 323.3 297.5 613 12.4 52 0
20061008 617 "A" -1.899 110.118 366.8 301 614 97 100 0
20061008 617 "A" -1.9 110.109 326.6 300.9 615 13.4 73 0
20061008 617 "A" -1.859 110.204 322.3 300.1 604 11.4 52 0
20061008 617 "A" -1.86 110.195 328.4 300.6 605 17.9 79 0
20061008 617 "A" -1.834 110.249 316 299 598 6.2 39 0
20061008 617 "A" -1.835 110.24 320 299.6 599 10.6 71 0
20061008 617 "A" -1.816 110.182 318 300.1 605 7.8 54 0
20061008 617 "A" -1.835 110.047 315.1 298.5 620 5.6 29 0
20061008 617 "A" -1.789 110.307 325.7 301.2 591 12.6 30 0
20061008 617 "A" -1.79 110.298 337 301.3 592 29.7 88 0
20061008 617 "A" -1.774 110.342 324.5 303.1 587 8.8 32 0
20061008 617 "A" -1.765 110.341 340.5 303.8 587 31.4 90 0
20061008 617 "A" -1.767 110.332 327.6 300.2 588 12.8 63 0
20061008 617 "A" -1.799 110.106 322.7 301.8 613 10.6 30 0
20061008 617 "A" -1.675 110.397 325.7 302.3 579 15.5 79 0
20061008 617 "A" -1.693 110.27 326.5 300.5 593 16.9 78 0
20061008 617 "A" -1.695 110.261 323.6 300.8 594 14.3 72 0
20061008 617 "A" -1.696 110.251 321 300 595 11.9 55 0
20061008 617 "A" -1.542 110.171 311.7 297 600 3.4 33 0
20061008 617 "A" -1.515 110.296 323 303.9 586 8.8 54 0
20061008 617 "A" -1.475 110.182 325.4 302.2 597 13.9 48 0
20061008 617 "A" -1.474 110.127 333 301.1 603 23.9 82 0
20061009 1447 "T" -2.033 110.259 303.9 292.5 1170 10.7 58 0
20061009 1447 "T" -2.035 110.241 302.5 292.3 1171 8.5 32 0
20061009 1447 "T" -2.039 110.271 303.5 292.4 1169 9.5 28 0
20061010 309 "T" -1.388 110.364 318.8 298.7 736 10.4 71 0
20061010 309 "T" -1.389 110.373 312.2 298.6 737 4.8 57 0
20061010 309 "T" -1.473 110.13 316.7 300.1 713 7.2 34 0
20061010 309 "T" -1.535 110.176 313.2 299.5 719 5.4 54 0
20061010 309 "T" -1.831 110.243 318.8 299.6 733 9.2 62 0
20061010 309 "T" -2.033 110.238 325.3 299.6 737 14.6 65 0
20061010 309 "T" -2.037 110.265 322.7 300.1 740 11.3 13 0
20061010 309 "T" -2.125 110.366 322.3 302.9 753 6.6 64 0
20061010 309 "T" -2.131 110.157 341.8 303.3 731 34.9 89 0
20061010 309 "T" -2.133 110.166 328.5 299.8 732 15.9 59 0
20061010 1529 "T" -2.04 110.269 307 291.8 216 13.7 52 0
20061010 1529 "T" -2.033 110.262 305.2 292 216 11.3 63 0
20061010 1529 "T" -2.035 110.246 302.2 291.2 217 7.4 24 0
20061010 1530 "T" -1.698 110.258 302.7 292.5 212 8.3 51 0
20061010 1530 "T" -1.508 110.3 312.6 292.4 207 24.1 85 0
20061010 1530 "T" -1.478 110.127 305.3 292.5 217 10.5 64 0
20061010 605 "A" -2.236 110.405 332.3 302 916 25.3 81 0
20061010 605 "A" -2.252 110.292 321.7 302.5 927 9.9 41 0
20061010 605 "A" -2.232 110.409 322.4 303.1 915 10.6 21 0
20061010 605 "A" -2.25 110.286 320.3 301.9 927 9.9 63 0
20061010 605 "A" -2.238 110.231 320.2 301.2 932 10.6 53 0
20061010 605 "A" -2.171 110.359 317.4 301.5 919 6.9 42 0
20061010 605 "A" -2.159 110.378 327 302.7 917 15.9 64 0
20061010 605 "A" -2.16 110.368 327.7 302.9 918 18 76 0
20061010 605 "A" -2.148 110.387 328.9 302.9 916 18 78 0
20061010 605 "A" -2.12 110.208 327 302.3 932 19 76 0
20061010 605 "A" -2.092 110.193 328 300.3 933 22.1 77 0
20061010 605 "A" -2.041 110.391 322.2 302.4 913 10.3 54 0
20061010 605 "A" -2.06 110.194 328.3 299.1 932 22.4 79 0
20061010 605 "A" -2.037 110.286 324.6 303.2 923 13.3 19 0
20061010 605 "A" -2.038 110.275 330.6 302.1 924 22.5 59 0
20061010 605 "A" -2.04 110.265 342.4 302.5 925 45.5 90 0
20061010 605 "A" -2.041 110.255 333.5 301.8 926 30 84 0
20061010 605 "A" -2.05 110.192 321.4 299.6 932 11.3 29 0
20061010 605 "A" -2.021 110.326 330.8 301.2 919 25 77 0
20061010 605 "A" -2.033 110.243 335.4 302.7 927 32.9 85 0
20061010 605 "A" -2.035 110.233 340.7 302.2 928 42.7 89 0
20061010 605 "A" -2.036 110.222 333 301.5 929 27.1 67 0
20061010 605 "A" -2.013 110.314 325.5 301.5 920 15.7 52 0
20061010 605 "A" -2.015 110.23 331.1 299.9 928 24.5 75 0
20061010 605 "A" -2.021 110.188 321.1 302.3 932 9.3 57 0
20061010 605 "A" -1.875 110.134 330.2 299.9 934 23.6 68 0
20061010 605 "A" -1.858 110.185 326.1 299.2 929 17.6 59 0
20061010 605 "A" -1.841 110.235 317.7 299.3 924 9.5 51 0
20061010 605 "A" -1.793 110.291 332.9 304.1 918 26.8 82 0
20061010 605 "A" -1.787 110.305 336.2 305.3 916 29.5 61 0
20061010 605 "A" -1.774 110.324 349.4 307.5 914 55 95 0
20061010 605 "A" -1.762 110.343 351.3 305.4 912 58.5 96 0
20061010 605 "A" -1.746 110.32 332.3 299.6 914 26.2 69 0
20061010 605 "A" -1.722 110.347 324.8 303.1 911 11.6 41 0
20061010 605 "A" -1.671 110.407 320.9 303 904 9.8 72 0
20061010 605 "A" -1.537 110.361 323.6 304.5 906 11.4 64 0
20061010 605 "A" -1.538 110.351 323.2 302.7 907 11.5 48 0
20061010 605 "A" -1.543 110.174 324.7 299.7 924 18 77 0
20061010 605 "A" -1.545 110.164 334.7 301.1 925 33.7 86 0
20061010 605 "A" -1.508 110.357 322.1 301.9 906 9.8 38 0
20061010 605 "A" -1.505 110.351 318.7 301.4 906 9 45 0
20061010 605 "A" -1.531 110.167 315.9 300.5 924 8.8 49 0
20061010 605 "A" -1.454 110.364 317.7 300.1 904 9.6 67 0
20061010 605 "A" -1.443 110.238 317.9 300.2 916 8.1 29 0
20061010 605 "A" -1.446 110.217 321.9 302.4 918 11.2 28 0
20061010 605 "A" -1.39 110.369 322.2 300.8 902 14.6 74 0
20061010 605 "A" -1.392 110.359 316 300.7 903 7.7 64 0
20061010 605 "A" -1.4 110.162 323.2 298.7 922 15.9 75 0
20061010 1827 "A" -1.465 110.188 303.6 293.1 1034 6 6 0
20061010 1827 "A" -1.459 110.182 305 293.1 1034 7.1 22 0
20061010 1827 "A" -1.472 110.193 306.4 293.1 1035 9 56 0
20061010 1827 "A" -1.473 110.13 309.9 293.3 1030 12.3 79 0
20061010 1828 "A" -2.033 110.268 301.9 283.4 1050 9 44 0
20061011 1434 "T" -1.51 110.29 301 290.8 1298 16.9 36 0
20061012 257 "T" -1.51 110.295 321.8 304.3 410 12.3 52 0
20061012 257 "T" -1.512 110.305 326 303.8 411 17.8 79 0
20061012 257 "T" -1.498 110.143 313.2 300.2 396 7.3 55 0
20061012 257 "T" -1.543 110.164 339.6 302.4 399 47.6 89 0
20061012 257 "T" -1.544 110.175 326.8 301.6 400 23.9 79 0
20061012 257 "T" -1.698 110.255 317.7 302.6 410 9.6 31 0
20061012 257 "T" -1.75 110.317 333.9 304.9 417 28.5 55 0
20061012 257 "T" -1.752 110.327 337.4 309 418 32.4 66 0
20061012 257 "T" -1.756 110.359 332.2 307.6 421 17.1 65 0
20061012 257 "T" -1.758 110.369 343.8 307.2 422 42 92 0
20061012 257 "T" -1.729 110.113 322.4 303.1 398 17.2 73 0
20061012 257 "T" -1.831 110.245 317.1 303.2 412 7.9 22 0
20061012 257 "T" -1.992 110.155 321.4 303.1 407 12.4 50 0
20061012 257 "T" -2.151 110.403 321.7 303.2 433 9.9 57 0
20061012 257 "T" -2.169 110.171 321 301.9 412 10.9 41 0
20061012 1517 "T" -2.255 110.131 309.9 295 480 9.2 78 0
20061012 1517 "T" -2.041 110.279 309.9 295.4 461 8.4 63 0
20061012 1517 "T" -2.042 110.269 319.7 295.9 462 17.9 99 0
