Nama Stasiun ,WMO ID,date,tmin,tmax,tave,humidity,precip,sunshine,wind_vel_mean,wind_dir,max_gust,max_gust_dir,precip_CP
Stasiun Meteorologi Rahadi Oesman,96615,26/02/1990,23.8,30.8,26.8,86,2.3,6.6,9999,N ,9999,9999,20.5
Stasiun Meteorologi Rahadi Oesman,96615,27/02/1990,23.4,30.6,26.7,85,66.6,7.7,2,N ,9999,9999,40.7
Stasiun Meteorologi Rahadi Oesman,96615,28/02/1990,23.2,29.4,26.2,87,0,1.2,9999,N ,9999,9999,102
Stasiun Meteorologi Rahadi Oesman,96615,1/3/1990,23.8,29.8,26.5,88,0,3.1,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,2/3/1990,24.4,31.4,27.9,84,0,8,3,NW,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,3/3/1990,25.4,31.2,27.8,82,0,7.4,3,NW,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,4/3/1990,24.8,31.6,27.6,85,0,6.9,1,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,5/3/1990,23,31,26.4,84,0,5,1,N ,9999,9999,14.2
Stasiun Meteorologi Rahadi Oesman,96615,6/3/1990,23.4,30.7,26.7,86,18.9,6,2,N ,9999,9999,0.2
Stasiun Meteorologi Rahadi Oesman,96615,7/3/1990,23.2,25.8,23.9,93,41.2,0,9999,N ,9999,9999,74
Stasiun Meteorologi Rahadi Oesman,96615,8/3/1990,23,29.4,26.3,91,0,4.1,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,9/3/1990,23.2,30.5,26.1,91,0,8,2,NW,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,10/3/1990,24.4,30.2,26.9,92,0,4,2,N ,9999,9999,1.7
Stasiun Meteorologi Rahadi Oesman,96615,11/3/1990,24.8,30.6,27.1,92,17.4,5.4,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,12/3/1990,24.2,30.6,27.1,88,0,4.6,2,N ,9999,9999,0.3
Stasiun Meteorologi Rahadi Oesman,96615,13/03/1990,24.2,31.2,27.3,85,5.5,7.3,2,W ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,14/03/1990,24.5,31.6,27.4,84,0,7.3,1,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,15/03/1990,24.6,31.2,27.5,83,0,7.8,2,W ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,16/03/1990,25,31.2,28.2,78,0,3.5,3,NW,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,17/03/1990,25,32.8,29.2,78,0,8,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,18/03/1990,26.2,32.6,28.8,78,8888,8,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,19/03/1990,24.6,31.4,27.4,87,89.8,5.2,1,N ,9999,9999,32.8
Stasiun Meteorologi Rahadi Oesman,96615,20/03/1990,23.4,29,25.4,91,11,0,9999,N ,9999,9999,36.4
Stasiun Meteorologi Rahadi Oesman,96615,21/03/1990,23.2,31.4,26.9,84,0,8,1,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,22/03/1990,23.4,31.2,27.7,84,0,6.7,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,23/03/1990,23.4,32,27.2,84,28.9,7,9999,N ,9999,9999,15.1
Stasiun Meteorologi Rahadi Oesman,96615,24/03/1990,24.4,31.9,27.6,85,7.6,7.1,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,25/03/1990,24.8,31,27.5,86,0,3,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,26/03/1990,24.2,31,27.3,85,0,4.8,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,27/03/1990,24.4,31.3,27.5,83,0,6.6,9999,N ,9999,9999,8.5
Stasiun Meteorologi Rahadi Oesman,96615,28/03/1990,23,32.6,27.4,85,0,7.6,2,N ,9999,9999,8.7
Stasiun Meteorologi Rahadi Oesman,96615,29/03/1990,23.8,30.6,26.3,95,31.8,1.7,1,N ,9999,9999,49.6
Stasiun Meteorologi Rahadi Oesman,96615,30/03/1990,23.8,28.4,25.7,91,0,1,1,N ,9999,9999,31.8
Stasiun Meteorologi Rahadi Oesman,96615,31/03/1990,23.2,32.2,27.4,82,0.2,7.1,9999,N ,9999,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,1/4/1990,23.8,29.4,25.7,96,49.1,1.3,9999,N ,9999,9999,23
Stasiun Meteorologi Rahadi Oesman,96615,2/4/1990,23.2,30.7,26.6,86,2.5,6.6,9999,N ,9999,9999,65
Stasiun Meteorologi Rahadi Oesman,96615,3/4/1990,23.4,32.8,27.3,87,0,7.1,9999,N ,9999,9999,1.2
Stasiun Meteorologi Rahadi Oesman,96615,4/4/1990,24.6,30.4,26.5,92,67.2,2.7,1,N ,9999,9999,14.4
Stasiun Meteorologi Rahadi Oesman,96615,5/4/1990,23.8,26.6,25.3,95,2.5,0,9999,N ,9999,9999,46.6
Stasiun Meteorologi Rahadi Oesman,96615,6/4/1990,22.6,30.8,26.5,86,51,6,9999,N ,9999,9999,7.6
Stasiun Meteorologi Rahadi Oesman,96615,7/4/1990,22.2,27.6,25.7,94,3.3,0.4,9999,N ,9999,9999,47.6
Stasiun Meteorologi Rahadi Oesman,96615,8/4/1990,23.6,30.8,26.9,91,8888,6,1,N ,9999,9999,0.7
Stasiun Meteorologi Rahadi Oesman,96615,9/4/1990,24,32.6,26.7,88,1.5,7.5,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,10/4/1990,24.4,31.8,26.8,89,21.8,6.2,1,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,11/4/1990,25.4,31.8,27,90,54.2,4.8,2,N ,9999,9999,6.8
Stasiun Meteorologi Rahadi Oesman,96615,12/4/1990,24.2,29.2,26.1,91,0,0,9999,N ,9999,9999,38
Stasiun Meteorologi Rahadi Oesman,96615,13/04/1990,24.4,31,27,86,8888,3.9,1,N ,9999,9999,54
Stasiun Meteorologi Rahadi Oesman,96615,14/04/1990,24,30,26.2,88,0,1,9999,N ,9999,9999,1.2
Stasiun Meteorologi Rahadi Oesman,96615,15/04/1990,24.4,31.6,27.7,83,0,7.9,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,16/04/1990,24,31,26.1,93,49.1,3.4,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,17/04/1990,23.8,32.2,27.2,83,8888,0,9999,N ,9999,9999,41.8
Stasiun Meteorologi Rahadi Oesman,96615,18/04/1990,25.4,32.6,28.4,84,0,6.9,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,19/04/1990,24.8,32.4,28.5,83,0,8,2,S ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,20/04/1990,23.4,32.2,27.6,78,0,6.5,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,21/04/1990,24.2,32.6,28.1,83,0.3,8,1,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,22/04/1990,23.8,31,25.9,88,3.6,3.4,9999,N ,9999,9999,42
Stasiun Meteorologi Rahadi Oesman,96615,23/04/1990,23.6,32.1,27.2,86,8888,6.9,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,24/04/1990,24.8,32.6,28.5,81,0,8,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,25/04/1990,24.4,32,27.9,85,0,6,2,N ,9999,9999,70
Stasiun Meteorologi Rahadi Oesman,96615,26/04/1990,24.4,29.8,27.1,84,0,4.2,1,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,27/04/1990,23,32.2,27.1,82,0,8,2,N ,9999,9999,24.8
Stasiun Meteorologi Rahadi Oesman,96615,28/04/1990,24.6,31.2,27.5,89,0.2,2.8,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,29/04/1990,24.4,32,28.1,83,19.8,7.4,2,N ,9999,9999,2.4
Stasiun Meteorologi Rahadi Oesman,96615,30/04/1990,24,30.2,26.9,92,5.9,0.7,9999,N ,9999,9999,25.4
Stasiun Meteorologi Rahadi Oesman,96615,1/5/1990,24,30.3,24.9,98,92.9,2.1,9999,N ,9999,9999,25.4
Stasiun Meteorologi Rahadi Oesman,96615,2/5/1990,24.4,30.6,26.9,85,0,5.7,3,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,3/5/1990,24,32,27.5,85,0,8,2,N ,9999,9999,24.8
Stasiun Meteorologi Rahadi Oesman,96615,4/5/1990,24.2,31.6,26.6,89,1.6,3.2,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,5/5/1990,23.4,32.4,25.7,89,14.2,5.6,2,N ,9999,9999,42.6
Stasiun Meteorologi Rahadi Oesman,96615,6/5/1990,23.8,32.2,27.4,85,1,7.4,9999,N ,9999,9999,10.2
Stasiun Meteorologi Rahadi Oesman,96615,7/5/1990,23.8,32.6,26.9,90,3.9,5.1,1,N ,9999,9999,60.2
Stasiun Meteorologi Rahadi Oesman,96615,8/5/1990,24.6,32.7,28.2,83,0,6.7,9999,N ,9999,9999,8.4
Stasiun Meteorologi Rahadi Oesman,96615,9/5/1990,24.6,33,28.4,82,11.2,6,9999,N ,9999,9999,6
Stasiun Meteorologi Rahadi Oesman,96615,10/5/1990,25.2,28.4,26.3,92,8888,0,1,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,11/5/1990,23.8,32.3,26.8,88,0,7.5,1,N ,9999,9999,4.2
Stasiun Meteorologi Rahadi Oesman,96615,12/5/1990,24.2,32,27.7,87,68.8,5.6,9999,N ,9999,9999,8
Stasiun Meteorologi Rahadi Oesman,96615,13/05/1990,23.8,30.6,26.8,86,0,6.7,2,S ,9999,9999,50.4
Stasiun Meteorologi Rahadi Oesman,96615,14/05/1990,24.6,32,28,83,0,7.5,9999,N ,9999,9999,19.4
Stasiun Meteorologi Rahadi Oesman,96615,15/05/1990,24,31.8,27.8,84,0,7.4,9999,N ,9999,9999,1.2
Stasiun Meteorologi Rahadi Oesman,96615,16/05/1990,24.2,31.4,27.1,87,21.5,4.6,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,17/05/1990,24.2,32,27.6,85,0,8,9999,N ,9999,9999,25
Stasiun Meteorologi Rahadi Oesman,96615,18/05/1990,24.6,32.6,28,83,0,7.2,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,19/05/1990,24.2,33,27.9,84,0,8,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,20/05/1990,24.4,32.4,27.9,83,0,8,3,SE,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,21/05/1990,25.6,32.4,28.6,82,0,6.9,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,22/05/1990,24.4,32.8,28.1,83,0,7.5,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,23/05/1990,25.2,31.8,26.9,89,0.2,4.8,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,24/05/1990,24.4,32.2,27.9,84,0,7.9,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,25/05/1990,24.2,32,27.5,85,4.6,6.7,1,N ,9999,9999,2.5
Stasiun Meteorologi Rahadi Oesman,96615,26/05/1990,23.4,32,27.2,85,0,7.4,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,27/05/1990,24.6,31.6,27.6,86,21,5.8,9999,N ,9999,9999,19.1
Stasiun Meteorologi Rahadi Oesman,96615,28/05/1990,24.2,32.2,28,86,0,8,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,29/05/1990,24.6,33,28.4,80,0,6.6,1,N ,9999,9999,38.9
Stasiun Meteorologi Rahadi Oesman,96615,30/05/1990,24.4,32.6,28.1,82,0,6.3,1,N ,9999,9999,6.2
Stasiun Meteorologi Rahadi Oesman,96615,31/05/1990,23.8,32,27.2,84,1.3,5.4,1,N ,9999,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,1/6/1990,24.2,32.4,27.2,84,26,5.5,9999,N ,9999,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,2/6/1990,23.6,31.8,27,85,0,5,9999,N ,9999,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,3/6/1990,24,31.6,27.6,86,0,5.6,9999,N ,9999,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,4/6/1990,24.8,32.6,28.7,83,48,7.4,1,N ,9999,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,5/6/1990,23.6,29,24.8,93,6.5,0.3,9999,N ,9999,9999,102.2
Stasiun Meteorologi Rahadi Oesman,96615,6/6/1990,23,31.6,27.1,83,0,6.6,9999,N ,9999,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,7/6/1990,23.6,31.8,27.3,86,0,6.6,9999,N ,9999,9999,62
Stasiun Meteorologi Rahadi Oesman,96615,8/6/1990,23.4,32,27.1,84,0,6.5,1,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,9/6/1990,23,32,26.7,82,0,7,1,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,10/6/1990,21.6,31.4,26.5,82,0,7.5,3,S ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,11/6/1990,22,31.6,26.4,84,0,7.4,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,12/6/1990,21.6,31.9,26.3,83,0,7.6,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,13/06/1990,22.6,31.8,26.8,78,0,7.5,1,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,14/06/1990,23,31.8,27.1,80,0,7.3,1,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,15/06/1990,22.4,31.8,27.3,83,0,7.4,3,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,16/06/1990,23.6,31.4,27.5,80,0,5.8,2,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,17/06/1990,24,31.8,27.4,82,0,6.2,1,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,18/06/1990,24.2,33,28,83,0,5.5,1,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,19/06/1990,25,32.7,28.2,83,4.2,6.2,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,20/06/1990,22.6,31.2,26.3,84,0,2.2,9999,N ,9999,9999,41.2
Stasiun Meteorologi Rahadi Oesman,96615,21/06/1990,23.2,31.8,27.2,83,0,6.6,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,22/06/1990,23.2,32.2,26.8,86,0,4.5,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,23/06/1990,24.6,32.4,28,86,0,3.2,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,24/06/1990,23.4,32,27.4,85,0,3.4,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,25/06/1990,24.4,33.4,28.5,86,44.6,5.8,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,26/06/1990,22.8,28.6,25.2,91,36.7,0.4,9999,N ,9999,9999,51.6
Stasiun Meteorologi Rahadi Oesman,96615,27/06/1990,23,32.2,27.1,82,0,6.8,2,N ,9999,9999,2
Stasiun Meteorologi Rahadi Oesman,96615,28/06/1990,24.6,31.2,27.5,89,0.2,6,9999,N ,9999,9999,16
Stasiun Meteorologi Rahadi Oesman,96615,29/06/1990,22.8,32.2,27,81,0,7.3,2,N ,9999,9999,15.6
Stasiun Meteorologi Rahadi Oesman,96615,30/06/1990,24,31.4,27,86,10.5,3.7,9999,N ,9999,9999,25.8
Stasiun Meteorologi Rahadi Oesman,96615,1/7/1990,24.2,32.4,27.1,84,8888,6.3,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,2/7/1990,23.4,32.2,26.2,89,2.5,7,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,3/7/1990,23.2,32.4,27.2,84,3.2,7.1,9999,N ,9999,9999,52.2
Stasiun Meteorologi Rahadi Oesman,96615,4/7/1990,23.8,31,25.9,90,6.2,3.4,9999,N ,9999,9999,18.2
Stasiun Meteorologi Rahadi Oesman,96615,5/7/1990,22.6,30.4,25.9,86,8888,7.3,1,N ,9999,9999,12.8
Stasiun Meteorologi Rahadi Oesman,96615,6/7/1990,23.2,30.6,26.5,87,24,4.4,9999,N ,9999,9999,3.2
Stasiun Meteorologi Rahadi Oesman,96615,7/7/1990,22.5,32,26.2,88,4,7.4,9999,N ,9999,9999,10
Stasiun Meteorologi Rahadi Oesman,96615,8/7/1990,23.4,31.2,25.9,89,11.5,5.6,3,N ,9999,9999,29
Stasiun Meteorologi Rahadi Oesman,96615,9/7/1990,23,32,26.8,82,0,7.6,2,N ,9999,9999,0.8
Stasiun Meteorologi Rahadi Oesman,96615,10/7/1990,22.8,32.4,28.6,84,0,7.6,3,E ,9999,9999,1.5
Stasiun Meteorologi Rahadi Oesman,96615,11/7/1990,24.6,31.4,26.2,94,14,4.5,1,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,12/7/1990,23.6,30.4,26.6,90,30.5,2.1,1,N ,9999,9999,42
Stasiun Meteorologi Rahadi Oesman,96615,13/07/1990,22.6,27.4,24.9,92,8888,2,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,14/07/1990,22.8,31.8,26.6,86,0,7.6,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,15/07/1990,23.2,31.2,25,87,0,7.6,3,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,16/07/1990,22.8,30,25.8,88,0,3.8,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,17/07/1990,22.6,31,26.2,86,8888,5.5,9999,N ,9999,9999,40.4
Stasiun Meteorologi Rahadi Oesman,96615,18/07/1990,23,31.8,26.2,87,1.2,7.4,1,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,19/07/1990,23.6,32.5,27,84,0,8,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,20/07/1990,22.6,31.4,26.3,84,0,8,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,21/07/1990,20.8,31,25.2,82,0,8,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,22/07/1990,22.4,31.6,26.3,83,0,7.7,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,23/07/1990,23,32.4,25.5,86,46.5,7.8,1,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,24/07/1990,22.8,32,26.1,90,6.8,4.1,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,25/07/1990,23,28.6,25.3,92,0,6.2,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,26/07/1990,23.6,31.9,25.7,89,0,7.8,2,N ,9999,9999,1.5
Stasiun Meteorologi Rahadi Oesman,96615,27/07/1990,23.4,31.8,27,88,8888,7.2,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,28/07/1990,22.2,31.6,26.3,84,0,8,3,S ,9999,9999,13
Stasiun Meteorologi Rahadi Oesman,96615,29/07/1990,22.4,31.4,26.1,87,0,8,3,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,30/07/1990,23,32.2,26.8,87,0,8,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,31/07/1990,24.6,31.4,26.4,89,0.3,4.9,2,N ,9999,9999,9
Stasiun Meteorologi Rahadi Oesman,96615,1/8/1990,22.8,31.7,27.3,86,0,5.8,2,N ,9999,9999,3.2
Stasiun Meteorologi Rahadi Oesman,96615,2/8/1990,24.2,29.2,25.8,92,1.6,0,9999,N ,9999,9999,20.4
Stasiun Meteorologi Rahadi Oesman,96615,3/8/1990,22.6,30.2,25.6,91,0,3,1,N ,9999,9999,7
Stasiun Meteorologi Rahadi Oesman,96615,4/8/1990,22.8,31,26.1,89,0,6.3,9999,N ,9999,9999,16.4
Stasiun Meteorologi Rahadi Oesman,96615,5/8/1990,23.2,30.6,26.5,89,0,1.4,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,6/8/1990,23.8,32,26.9,87,0,6.6,1,N ,9999,9999,0.2
Stasiun Meteorologi Rahadi Oesman,96615,7/8/1990,24,31.4,27.1,87,0,5,9999,N ,9999,9999,1.2
Stasiun Meteorologi Rahadi Oesman,96615,8/8/1990,23.4,31.6,26.9,86,0,7.4,9999,N ,9999,9999,0.3
Stasiun Meteorologi Rahadi Oesman,96615,9/8/1990,23.6,31.5,27,85,0,5.3,2,N ,9999,9999,0.8
Stasiun Meteorologi Rahadi Oesman,96615,10/8/1990,23.2,31,25.2,89,1.9,3.2,1,N ,9999,9999,4.8
Stasiun Meteorologi Rahadi Oesman,96615,11/8/1990,23.2,30.4,26.9,80,0,6.2,9999,N ,9999,9999,0.7
Stasiun Meteorologi Rahadi Oesman,96615,12/8/1990,22.2,31.2,25.9,84,0,8,2,N ,9999,9999,0.4
Stasiun Meteorologi Rahadi Oesman,96615,13/08/1990,23,31.4,26.4,84,0,8,3,S ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,14/08/1990,22.2,31.2,26.2,81,0,7.8,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,15/08/1990,21.2,30.8,25.6,81,0,8,3,9999,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,16/08/1990,21.2,31,25.2,86,0,8,4,S ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,17/08/1990,21.8,30.2,24.5,85,0,5.5,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,18/08/1990,21,30,24.8,86,0,7.4,3,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,19/08/1990,21.2,30.2,25.3,85,0,6.8,3,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,20/08/1990,20.8,32,25.5,82,0,7.3,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,21/08/1990,21.6,31.8,26,86,0,8,4,S ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,22/08/1990,22.5,31.8,27,88,0,8,1,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,23/08/1990,23.4,31.8,27.1,88,0,6.6,3,9999,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,24/08/1990,23,32.6,26.9,85,0,7.8,4,9999,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,25/08/1990,23.4,32.5,27.4,83,0,8,4,9999,9999,9999,3.6
Stasiun Meteorologi Rahadi Oesman,96615,26/08/1990,21.6,31.4,26.2,82,0,8,2,9999,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,27/08/1990,19.4,31.8,25.1,82,0,8,3,9999,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,28/08/1990,20.4,32.4,25.6,86,0,8,2,9999,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,29/08/1990,21.4,31.4,25.9,84,0,8,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,30/08/1990,22.2,32.8,26.8,82,0,8,3,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,31/08/1990,20.8,33.2,26.9,84,0,8,3,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,1/9/1990,21.6,32.8,27.2,84,0,5.6,2,9999,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,2/9/1990,24,32.2,26.8,88,0,1.4,1,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,3/9/1990,25,32.4,27.3,83,0.1,5.8,4,S ,9999,9999,33
Stasiun Meteorologi Rahadi Oesman,96615,4/9/1990,23.8,32.4,27,83,0,8,3,E ,9999,9999,1.5
Stasiun Meteorologi Rahadi Oesman,96615,5/9/1990,23.2,32,26.6,84,0,6.3,2,N ,9999,9999,0.2
Stasiun Meteorologi Rahadi Oesman,96615,6/9/1990,23.2,31.8,26.9,84,0,7.5,2,S ,9999,9999,0.8
Stasiun Meteorologi Rahadi Oesman,96615,7/9/1990,23.1,31.8,26.7,86,0,8,3,S ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,8/9/1990,23.8,32.8,26.7,87,0,7,3,S ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,9/9/1990,23.2,32.8,27.1,82,0,6.6,3,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,10/9/1990,22.4,33.4,27.4,82,0,8,3,S ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,11/9/1990,22.8,32.8,26.5,83,0,7.4,3,E ,9999,9999,39.2
Stasiun Meteorologi Rahadi Oesman,96615,12/9/1990,23.2,33.2,27.5,80,0,7,2,S ,9999,9999,1.2
Stasiun Meteorologi Rahadi Oesman,96615,13/09/1990,23.6,30.8,26.8,86,0,5.7,2,N ,9999,9999,0.6
Stasiun Meteorologi Rahadi Oesman,96615,14/09/1990,24,32.2,27.1,82,0,7.5,4,S ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,15/09/1990,21.8,32.4,26.4,79,0,8,4,S ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,16/09/1990,21.4,32,26.2,82,0,8,4,S ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,17/09/1990,22.8,32.6,26.4,84,0,7.8,3,S ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,18/09/1990,22.6,33.1,27.5,82,0,7.7,3,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,19/09/1990,23.8,32.8,27.2,87,2,7.4,4,S ,9999,9999,32.8
Stasiun Meteorologi Rahadi Oesman,96615,20/09/1990,23.6,32.2,26.3,91,24.2,5.6,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,21/09/1990,23.8,29.5,25.3,92,1.4,1.4,9999,N ,9999,9999,26.2
Stasiun Meteorologi Rahadi Oesman,96615,22/09/1990,24.2,30.6,25.9,91,3.7,3.6,9999,N ,9999,9999,3.6
Stasiun Meteorologi Rahadi Oesman,96615,23/09/1990,23.6,30.8,26.3,85,2,6.6,2,N ,9999,9999,7.2
Stasiun Meteorologi Rahadi Oesman,96615,24/09/1990,23.2,31.1,27,82,0,6.1,3,S ,9999,9999,0.2
Stasiun Meteorologi Rahadi Oesman,96615,25/09/1990,21,33,26.7,84,0,8,3,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,26/09/1990,22.6,31.4,26.5,84,9.5,2.3,1,E ,9999,9999,6.4
Stasiun Meteorologi Rahadi Oesman,96615,27/09/1990,23.2,32.2,26.5,84,0,6.3,1,N ,9999,9999,29
Stasiun Meteorologi Rahadi Oesman,96615,28/09/1990,22.2,32,26.3,84,0,8,3,9999,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,29/09/1990,21,31.2,27.1,84,0,7.9,2,S ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,30/09/1990,21.2,31.8,26,86,0,5.8,2,S ,9999,9999,0
