Nama Stasiun ,WMO ID,date,tmin,tmax,tave,humidity,precip,sunshine,wind_vel_mean,wind_dir,max_gust,max_gust_dir
Stasiun Meteorologi Rahadi Oesman,96615,24/06/2014,25.2,33,28.9,83,0,7.4,3,E ,4,100
Stasiun Meteorologi Rahadi Oesman,96615,25/06/2014,25.2,34.2,29.8,73,0,7.8,3,E ,6,100
Stasiun Meteorologi Rahadi Oesman,96615,26/06/2014,24.4,32.6,28.3,80,17.2,7.3,2,W ,5,270
Stasiun Meteorologi Rahadi Oesman,96615,27/06/2014,22.2,31.2,26.8,84,3.8,5.4,1,W ,4,250
Stasiun Meteorologi Rahadi Oesman,96615,28/06/2014,23,29.3,26.6,88,39.2,0.8,2,S ,6,180
Stasiun Meteorologi Rahadi Oesman,96615,29/06/2014,22.8,32.4,27.9,82,0,7,3,E ,5,140
Stasiun Meteorologi Rahadi Oesman,96615,30/06/2014,23.4,33.8,28.3,79,0,7.8,2,E ,5,140
Stasiun Meteorologi Rahadi Oesman,96615,01/07/2014,24.6,32.2,28,80,0,6.2,3,E ,5,90
Stasiun Meteorologi Rahadi Oesman,96615,02/07/2014,23.8,33.8,29.1,77,0,7.8,2,E ,6,100
Stasiun Meteorologi Rahadi Oesman,96615,03/07/2014,24.4,32,28.7,80,0,7,2,E ,4,180
Stasiun Meteorologi Rahadi Oesman,96615,04/07/2014,24.6,33.1,28.8,80,0,8,3,E ,6,90
Stasiun Meteorologi Rahadi Oesman,96615,05/07/2014,24.4,33.7,28.8,76,0,8,4,E ,6,100
Stasiun Meteorologi Rahadi Oesman,96615,06/07/2014,24.2,33.6,28.7,79,0,7.6,3,S ,6,150
Stasiun Meteorologi Rahadi Oesman,96615,07/07/2014,24.8,32,28.5,79,0,8,4,S ,6,120
Stasiun Meteorologi Rahadi Oesman,96615,08/07/2014,24,32.2,28.1,77,0,7,4,E ,10,90
Stasiun Meteorologi Rahadi Oesman,96615,09/07/2014,23,32.8,27.6,78,0,7.4,4,E ,9,110
Stasiun Meteorologi Rahadi Oesman,96615,10/07/2014,23.2,32.8,28.1,78,5.3,4.6,2,E ,7,100
Stasiun Meteorologi Rahadi Oesman,96615,11/07/2014,24.2,32.3,28.1,82,8888,5.6,2,E ,8,90
Stasiun Meteorologi Rahadi Oesman,96615,12/07/2014,22.4,32.2,27,82,32.1,4.4,2,E ,7,30
Stasiun Meteorologi Rahadi Oesman,96615,13/07/2014,23,31.8,27.1,80,0,7.6,3,S ,6,180
Stasiun Meteorologi Rahadi Oesman,96615,14/07/2014,23,30,27.3,82,0,1.7,2,E ,4,90
Stasiun Meteorologi Rahadi Oesman,96615,15/07/2014,24,32.3,28,80,0,6.8,3,E ,4,100
Stasiun Meteorologi Rahadi Oesman,96615,16/07/2014,24.2,32.8,28.5,78,0,8,3,SE,6,90
Stasiun Meteorologi Rahadi Oesman,96615,17/07/2014,23.8,33,28.3,77,0,8,3,E ,6,110
Stasiun Meteorologi Rahadi Oesman,96615,18/07/2014,23.2,32.2,27.6,82,0,8,3,S ,5,180
Stasiun Meteorologi Rahadi Oesman,96615,19/07/2014,24,32.8,28.1,78,0,7.9,3,E ,5,110
Stasiun Meteorologi Rahadi Oesman,96615,20/07/2014,23.2,32.2,28,82,0,7,2,E ,6,90
Stasiun Meteorologi Rahadi Oesman,96615,21/07/2014,23.8,32.4,28.2,83,0,8,3,S ,6,180
Stasiun Meteorologi Rahadi Oesman,96615,22/07/2014,24,32.6,28.4,80,0,7.9,4,SE,6,110
Stasiun Meteorologi Rahadi Oesman,96615,23/07/2014,23.2,32,27.7,78,0,8,3,SE,7,110
Stasiun Meteorologi Rahadi Oesman,96615,24/07/2014,23,33.4,28.1,76,0,8,4,E ,8,100
Stasiun Meteorologi Rahadi Oesman,96615,25/07/2014,23.8,34.1,28.3,77,0,8,3,E ,6,90
Stasiun Meteorologi Rahadi Oesman,96615,26/07/2014,23.1,32.6,27.9,78,0,8,3,E ,7,90
Stasiun Meteorologi Rahadi Oesman,96615,27/07/2014,23.6,32.8,27.8,80,0,8,4,E ,8,120
Stasiun Meteorologi Rahadi Oesman,96615,28/07/2014,23.6,33.1,28.5,78,0,8,4,E ,7,110
Stasiun Meteorologi Rahadi Oesman,96615,29/07/2014,23.4,33.1,28.3,75,0,7.8,4,E ,7,160
Stasiun Meteorologi Rahadi Oesman,96615,30/07/2014,23.4,32.6,27.9,80,0,6.8,4,E ,9,100
Stasiun Meteorologi Rahadi Oesman,96615,31/07/2014,23.8,30,27.8,80,0,8,3,S ,6,160
Stasiun Meteorologi Rahadi Oesman,96615,01/08/2014,23.2,31.6,27.5,82,0,8,3,SW,6,220
Stasiun Meteorologi Rahadi Oesman,96615,02/08/2014,23,32.3,27.5,82,0,6,3,E ,8,110
Stasiun Meteorologi Rahadi Oesman,96615,03/08/2014,23.4,33.6,27.9,80,0,8,4,S ,7,180
Stasiun Meteorologi Rahadi Oesman,96615,04/08/2014,24,32.8,27.7,80,0,5.4,4,E ,6,90
Stasiun Meteorologi Rahadi Oesman,96615,05/08/2014,24.8,34.4,28.6,78,5,8,4,S ,7,180
Stasiun Meteorologi Rahadi Oesman,96615,06/08/2014,24.6,33.2,28.2,80,0,7.8,3,S ,6,100
Stasiun Meteorologi Rahadi Oesman,96615,07/08/2014,23.8,32.2,27.7,81,0,7.5,4,S ,8,100
Stasiun Meteorologi Rahadi Oesman,96615,08/08/2014,23.2,33.2,26.8,83,52.7,3.4,2,E ,6,90
Stasiun Meteorologi Rahadi Oesman,96615,09/08/2014,22,31.3,25.8,86,5.6,5.5,3,E ,6,200
Stasiun Meteorologi Rahadi Oesman,96615,10/08/2014,22.5,33.1,26.5,84,7.7,7.8,3,E ,8,90
Stasiun Meteorologi Rahadi Oesman,96615,11/08/2014,22.5,32.4,27.1,84,11.5,6.5,2,E ,5,90
Stasiun Meteorologi Rahadi Oesman,96615,12/08/2014,24.2,32.6,26.6,85,9.2,5.4,3,S ,9,90
Stasiun Meteorologi Rahadi Oesman,96615,13/08/2014,22.8,32.6,27,84,24.4,5.9,3,E ,6,90
Stasiun Meteorologi Rahadi Oesman,96615,14/08/2014,22.8,33,27.5,78,0,5.2,4,E ,7,90
Stasiun Meteorologi Rahadi Oesman,96615,15/08/2014,22.4,32.6,27.1,79,0,5.1,4,E ,8,100
Stasiun Meteorologi Rahadi Oesman,96615,16/08/2014,22.6,32.2,26.9,82,0,7.5,4,E ,8,200
Stasiun Meteorologi Rahadi Oesman,96615,17/08/2014,23,32,27.2,76,0,6.6,3,E ,6,110
Stasiun Meteorologi Rahadi Oesman,96615,18/08/2014,23.4,33,27.7,76,0,7.4,3,E ,6,90
Stasiun Meteorologi Rahadi Oesman,96615,19/08/2014,22.3,32.6,27.6,81,0,4.9,3,E ,6,100
Stasiun Meteorologi Rahadi Oesman,96615,20/08/2014,23.2,28.9,25.6,88,0,9999,3,E ,5,70
Stasiun Meteorologi Rahadi Oesman,96615,21/08/2014,22.2,32.2,26.6,85,17.5,7.1,3,S ,6,160
Stasiun Meteorologi Rahadi Oesman,96615,22/08/2014,22.4,32.5,26.6,84,1.8,5.4,2,E ,5,70
Stasiun Meteorologi Rahadi Oesman,96615,23/08/2014,24,34.2,28.8,77,0,7.4,4,E ,8,90
Stasiun Meteorologi Rahadi Oesman,96615,24/08/2014,24,32.8,28.2,75,0,7.4,4,E ,8,100
Stasiun Meteorologi Rahadi Oesman,96615,25/08/2014,22.7,33.4,28.3,74,0,7.8,3,E ,8,90
Stasiun Meteorologi Rahadi Oesman,96615,26/08/2014,23.4,31.5,27,83,0,7.6,3,E ,5,90
Stasiun Meteorologi Rahadi Oesman,96615,27/08/2014,22.8,33.2,27.6,77,0,6.5,4,E ,5,110
Stasiun Meteorologi Rahadi Oesman,96615,28/08/2014,23,33.4,27.8,78,0,7.1,3,E ,5,200
Stasiun Meteorologi Rahadi Oesman,96615,29/08/2014,23.6,30.6,25.4,89,3.7,2.4,2,E ,4,80
Stasiun Meteorologi Rahadi Oesman,96615,30/08/2014,22.2,31.6,26.7,81,0,3.4,2,E ,5,40
Stasiun Meteorologi Rahadi Oesman,96615,31/08/2014,21.2,32.8,27.4,77,0,8,3,E ,6,90
Stasiun Meteorologi Rahadi Oesman,96615,01/09/2014,22.7,33.8,28.2,79,0,8,3,E ,5,90
Stasiun Meteorologi Rahadi Oesman,96615,02/09/2014,23,31.8,27.5,81,0,7.8,4,E ,7,180
Stasiun Meteorologi Rahadi Oesman,96615,03/09/2014,23.8,32.4,28.1,76,0,7.8,3,E ,6,80
Stasiun Meteorologi Rahadi Oesman,96615,04/09/2014,22.8,31.2,27.2,77,0,7.6,3,S ,6,150
Stasiun Meteorologi Rahadi Oesman,96615,05/09/2014,23.6,31.2,27.1,78,0,8,3,E ,6,100
Stasiun Meteorologi Rahadi Oesman,96615,06/09/2014,22.8,32,27.2,79,0,8,3,S ,6,180
Stasiun Meteorologi Rahadi Oesman,96615,07/09/2014,22.4,32,27.4,76,0,8,3,S ,5,200
Stasiun Meteorologi Rahadi Oesman,96615,08/09/2014,23.4,32,27.6,82,8888,6.7,3,E ,5,200
Stasiun Meteorologi Rahadi Oesman,96615,09/09/2014,23.6,33.2,28.1,74,0,3.6,4,E ,8,80
Stasiun Meteorologi Rahadi Oesman,96615,10/09/2014,22.6,32,27.6,73,0,7.3,4,E ,6,110
Stasiun Meteorologi Rahadi Oesman,96615,11/09/2014,23,33.6,27.7,75,0,7.4,4,E ,7,110
Stasiun Meteorologi Rahadi Oesman,96615,12/09/2014,22.1,32.4,28.5,76,0,6.7,4,E ,7,100
Stasiun Meteorologi Rahadi Oesman,96615,13/09/2014,24.6,32.6,28,79,0,8,4,S ,8,160
Stasiun Meteorologi Rahadi Oesman,96615,14/09/2014,22.8,32.6,28,76,0,8,4,E ,8,130
Stasiun Meteorologi Rahadi Oesman,96615,15/09/2014,22.2,32.7,27.7,70,0,8,4,E ,7,150
Stasiun Meteorologi Rahadi Oesman,96615,16/09/2014,22.4,32.6,27.3,76,0,3.9,3,E ,6,110
Stasiun Meteorologi Rahadi Oesman,96615,17/09/2014,23.6,32.8,27.4,81,8888,8,4,E ,6,200
Stasiun Meteorologi Rahadi Oesman,96615,18/09/2014,22.8,30.4,26.7,81,8888,0.6,2,E ,4,80
Stasiun Meteorologi Rahadi Oesman,96615,19/09/2014,24.1,32,27.6,80,0,2.3,3,S ,5,160
Stasiun Meteorologi Rahadi Oesman,96615,20/09/2014,23.2,33,27.8,81,0,8,4,E ,8,180
Stasiun Meteorologi Rahadi Oesman,96615,21/09/2014,21.2,32.4,26.8,77,0,8,3,E ,6,180
Stasiun Meteorologi Rahadi Oesman,96615,22/09/2014,21.2,32.2,26.9,79,0,7.5,4,E ,8,180
Stasiun Meteorologi Rahadi Oesman,96615,23/09/2014,23.4,34.2,28.3,76,0,6.1,4,E ,6,90
Stasiun Meteorologi Rahadi Oesman,96615,24/09/2014,22.6,34.4,29,74,0,7,4,E ,6,90
Stasiun Meteorologi Rahadi Oesman,96615,25/09/2014,23,33.3,27.7,76,0,6.6,3,E ,5,180
Stasiun Meteorologi Rahadi Oesman,96615,26/09/2014,22.2,32,27.1,80,0,7,2,E ,7,200
Stasiun Meteorologi Rahadi Oesman,96615,27/09/2014,24.6,33.4,27.7,78,0,7.9,3,E ,5,200
Stasiun Meteorologi Rahadi Oesman,96615,28/09/2014,23.6,32.8,27.8,82,0,7,3,S ,4,180
Stasiun Meteorologi Rahadi Oesman,96615,29/09/2014,25.2,32.9,28.2,80,0,5.7,4,S ,6,230
Stasiun Meteorologi Rahadi Oesman,96615,30/09/2014,23.7,32,28,78,0,6.8,3,SW,5,170
Stasiun Meteorologi Rahadi Oesman,96615,01/10/2014,22.9,32.8,27.5,80,0,7.6,3,S ,5,180
Stasiun Meteorologi Rahadi Oesman,96615,02/10/2014,23.1,34.2,28.1,78,0,8,4,E ,5,90
Stasiun Meteorologi Rahadi Oesman,96615,03/10/2014,23.2,33.2,28,78,0,6.8,4,E ,7,180
Stasiun Meteorologi Rahadi Oesman,96615,04/10/2014,22.2,32.8,27.2,78,0,6.9,3,S ,8,100
Stasiun Meteorologi Rahadi Oesman,96615,05/10/2014,23,31.4,27.4,80,0,4.6,3,S ,5,100
Stasiun Meteorologi Rahadi Oesman,96615,06/10/2014,23.4,31.9,27.7,76,0,4.1,3,S ,6,50
Stasiun Meteorologi Rahadi Oesman,96615,07/10/2014,24,34.6,28.4,75,0,5.9,3,S ,6,180
Stasiun Meteorologi Rahadi Oesman,96615,08/10/2014,23.2,32.2,28,77,0,6.9,3,S ,6,180
Stasiun Meteorologi Rahadi Oesman,96615,09/10/2014,23.8,31.8,27.1,80,0,6.4,4,S ,6,180
Stasiun Meteorologi Rahadi Oesman,96615,10/10/2014,22.7,32.2,28,80,0,0.6,2,E ,4,80
Stasiun Meteorologi Rahadi Oesman,96615,11/10/2014,24.8,32,27.7,81,0,9999,2,E ,4,90
Stasiun Meteorologi Rahadi Oesman,96615,12/10/2014,25,32.3,28.1,79,0.4,3.6,3,N ,6,270
Stasiun Meteorologi Rahadi Oesman,96615,13/10/2014,22.8,32.4,27.3,85,0,4.6,3,S ,6,170
Stasiun Meteorologi Rahadi Oesman,96615,14/10/2014,23.5,32.6,28.3,82,0,7.4,2,E ,5,260
Stasiun Meteorologi Rahadi Oesman,96615,15/10/2014,24.8,31.6,27.1,88,7.5,0,2,E ,8,90
Stasiun Meteorologi Rahadi Oesman,96615,16/10/2014,23.2,31.8,27.2,86,13.5,2.2,1,W ,3,270
Stasiun Meteorologi Rahadi Oesman,96615,17/10/2014,24.6,32.2,28,84,0,7.6,2,S ,5,160
Stasiun Meteorologi Rahadi Oesman,96615,18/10/2014,23.8,32.8,27.6,84,60.7,5.4,3,E ,7,100
Stasiun Meteorologi Rahadi Oesman,96615,19/10/2014,23,31.2,27.1,87,19.9,3.8,2,W ,4,250
Stasiun Meteorologi Rahadi Oesman,96615,20/10/2014,23.7,29.4,26.7,86,0,2,2,E ,6,300
Stasiun Meteorologi Rahadi Oesman,96615,21/10/2014,23.2,31.7,27.3,86,0.1,5.9,1,S ,4,200
Stasiun Meteorologi Rahadi Oesman,96615,22/10/2014,23.6,31.8,25,93,54.5,4.4,1,SE,8,140
Stasiun Meteorologi Rahadi Oesman,96615,23/10/2014,23.2,31.6,27.4,82,0,8,2,S ,4,110
Stasiun Meteorologi Rahadi Oesman,96615,24/10/2014,24.2,31,26.9,87,12.1,3.6,2,E ,4,80
Stasiun Meteorologi Rahadi Oesman,96615,25/10/2014,22.9,32.2,27.5,82,1,6.5,2,E ,5,90
Stasiun Meteorologi Rahadi Oesman,96615,26/10/2014,23.2,32.2,27.7,84,4.4,4.9,2,W ,8,40
Stasiun Meteorologi Rahadi Oesman,96615,27/10/2014,23,32.6,28.1,80,0,5,2,E ,6,180
Stasiun Meteorologi Rahadi Oesman,96615,28/10/2014,25,33.2,28.4,80,0,6.9,2,S ,4,190
Stasiun Meteorologi Rahadi Oesman,96615,29/10/2014,25.2,32.8,28.6,80,0,5.7,3,S ,5,110
Stasiun Meteorologi Rahadi Oesman,96615,30/10/2014,23.6,32.8,28.4,80,0,7.8,2,W ,4,270
Stasiun Meteorologi Rahadi Oesman,96615,31/10/2014,23.6,33.1,29,78,0,5.5,2,S ,5,270
Stasiun Meteorologi Rahadi Oesman,96615,01/11/2014,24.6,34.1,28.9,80,0,7.8,3,E ,6,180
Stasiun Meteorologi Rahadi Oesman,96615,02/11/2014,23.4,32.3,28.1,82,0,8,3,S ,8,180
Stasiun Meteorologi Rahadi Oesman,96615,03/11/2014,22.7,34.8,28.5,74,0,7.7,3,E ,5,100
Stasiun Meteorologi Rahadi Oesman,96615,04/11/2014,24.2,33.2,28.4,76,0,8,3,E ,4,250
Stasiun Meteorologi Rahadi Oesman,96615,05/11/2014,23.6,32.6,28.3,78,49.6,6.4,3,W ,6,30
Stasiun Meteorologi Rahadi Oesman,96615,06/11/2014,23,31.8,27.4,85,0,3.4,2,N ,4,280
Stasiun Meteorologi Rahadi Oesman,96615,07/11/2014,23.5,31.2,28.2,81,8888,3.8,2,S ,4,200
Stasiun Meteorologi Rahadi Oesman,96615,08/11/2014,24.6,32.1,28.1,82,0,5.5,3,E ,5,190
Stasiun Meteorologi Rahadi Oesman,96615,09/11/2014,24.8,27.6,25.6,92,14.2,0,1,NE,5,70
Stasiun Meteorologi Rahadi Oesman,96615,10/11/2014,23.5,31.6,25.7,90,33.2,3.5,1,E ,4,80
Stasiun Meteorologi Rahadi Oesman,96615,11/11/2014,22.6,31.2,26.8,85,0,2.2,2,E ,4,120
Stasiun Meteorologi Rahadi Oesman,96615,12/11/2014,23.6,32.5,27.7,83,8888,7,1,S ,3,50
Stasiun Meteorologi Rahadi Oesman,96615,13/11/2014,24.4,32,28,83,0.8,3.3,2,E ,5,20
Stasiun Meteorologi Rahadi Oesman,96615,14/11/2014,23.8,29.7,26.4,88,12.6,1.5,1,E ,3,110
Stasiun Meteorologi Rahadi Oesman,96615,15/11/2014,22.7,31.4,27.3,85,0,6.4,2,E ,4,90
Stasiun Meteorologi Rahadi Oesman,96615,16/11/2014,24,32.1,28.4,77,5.2,7,2,N ,5,10
Stasiun Meteorologi Rahadi Oesman,96615,17/11/2014,24.8,31.5,27.2,88,0.3,2.1,2,E ,3,70
Stasiun Meteorologi Rahadi Oesman,96615,18/11/2014,22.5,32.4,27.4,81,11.7,7.4,2,NW,5,260
Stasiun Meteorologi Rahadi Oesman,96615,19/11/2014,23.4,31.2,26.7,88,2.5,6,2,E ,4,90
Stasiun Meteorologi Rahadi Oesman,96615,20/11/2014,22.8,32,27.7,84,32.5,7.2,2,NE,4,60
Stasiun Meteorologi Rahadi Oesman,96615,21/11/2014,23.8,30.3,25.8,95,26,1.2,2,NE,5,70
Stasiun Meteorologi Rahadi Oesman,96615,22/11/2014,23.2,32.5,26.5,86,20.6,7.1,3,W ,4,250
Stasiun Meteorologi Rahadi Oesman,96615,23/11/2014,22.4,32.1,27.8,85,2.9,4.7,3,N ,4,330
Stasiun Meteorologi Rahadi Oesman,96615,24/11/2014,23.6,30.4,27.1,84,0,2.4,1,E ,3,70
Stasiun Meteorologi Rahadi Oesman,96615,25/11/2014,23.8,32.2,28.2,84,61.8,8,2,N ,5,180
Stasiun Meteorologi Rahadi Oesman,96615,26/11/2014,23,30.9,26.6,89,6.6,4.6,2,N ,5,360
Stasiun Meteorologi Rahadi Oesman,96615,27/11/2014,23.8,31.7,27.7,83,12,7.4,2,W ,5,280
Stasiun Meteorologi Rahadi Oesman,96615,28/11/2014,24.2,32,27.3,84,22,6,2,E ,3,70
Stasiun Meteorologi Rahadi Oesman,96615,29/11/2014,23.2,30.1,28,84,19.6,7,3,W ,4,260
Stasiun Meteorologi Rahadi Oesman,96615,30/11/2014,23,30.4,27.6,85,7.6,1.8,3,W ,6,190
Stasiun Meteorologi Rahadi Oesman,96615,01/12/2014,22.2,30,25,89,10.8,1.7,3,N ,7,180
Stasiun Meteorologi Rahadi Oesman,96615,02/12/2014,22.8,28.4,24.7,94,11.9,0,2,SW,8,200
Stasiun Meteorologi Rahadi Oesman,96615,03/12/2014,22.8,32,27.2,81,8888,5.3,2,E ,5,140
Stasiun Meteorologi Rahadi Oesman,96615,04/12/2014,24.2,32.2,27,85,2.8,3,1,W ,3,270
Stasiun Meteorologi Rahadi Oesman,96615,05/12/2014,24.2,31.1,25.5,92,19.4,1,3,E ,7,250
Stasiun Meteorologi Rahadi Oesman,96615,06/12/2014,22.6,31.5,26.7,84,0,6.9,1,N ,4,350
Stasiun Meteorologi Rahadi Oesman,96615,07/12/2014,22.8,32,28.2,83,15,7.6,1,W ,4,360
Stasiun Meteorologi Rahadi Oesman,96615,08/12/2014,23.2,28.8,26.5,92,12.8,0.8,9999,W ,4,290
Stasiun Meteorologi Rahadi Oesman,96615,09/12/2014,23.3,31.4,28.2,80,8888,7.4,2,W ,5,290
Stasiun Meteorologi Rahadi Oesman,96615,10/12/2014,24,30.3,26.9,82,10,1.9,1,N ,4,270
Stasiun Meteorologi Rahadi Oesman,96615,11/12/2014,23.2,31.5,27.9,82,7.3,4.1,3,W ,6,290
Stasiun Meteorologi Rahadi Oesman,96615,12/12/2014,23.8,32,28.3,80,0,7.8,2,W ,4,350
Stasiun Meteorologi Rahadi Oesman,96615,13/12/2014,25.4,32,28.4,84,12.8,4.8,2,N ,4,290
Stasiun Meteorologi Rahadi Oesman,96615,14/12/2014,23.4,32.4,27.5,86,5,8,2,N ,3,340
Stasiun Meteorologi Rahadi Oesman,96615,15/12/2014,24,32.4,27.8,84,8888,6.3,2,N ,4,20
Stasiun Meteorologi Rahadi Oesman,96615,16/12/2014,25.2,31.4,26.7,88,13.4,2.5,2,S ,3,270
Stasiun Meteorologi Rahadi Oesman,96615,17/12/2014,24,32,27,86,4.3,5,3,W ,4,300
Stasiun Meteorologi Rahadi Oesman,96615,18/12/2014,22.8,9999,27.2,86,0,5.4,1,N ,3,360
Stasiun Meteorologi Rahadi Oesman,96615,19/12/2014,23.3,32.6,28.2,83,9999,9999,2,W ,5,260
Stasiun Meteorologi Rahadi Oesman,96615,20/12/2014,23.8,30.8,27.3,86,17.3,9999,1,N ,3,40
Stasiun Meteorologi Rahadi Oesman,96615,21/12/2014,24.3,30.8,27.6,87,9999,1.2,1,N ,3,90
Stasiun Meteorologi Rahadi Oesman,96615,22/12/2014,24.8,32.9,28.2,83,33,7.2,2,N ,6,270
Stasiun Meteorologi Rahadi Oesman,96615,23/12/2014,23.8,29.1,25.8,92,33,9999,1,N ,4,190
Stasiun Meteorologi Rahadi Oesman,96615,24/12/2014,23.4,31.8,26.9,88,0.9,2.6,1,N ,3,100
Stasiun Meteorologi Rahadi Oesman,96615,25/12/2014,23.5,32.6,28.1,84,0.9,2.5,1,N ,3,180
Stasiun Meteorologi Rahadi Oesman,96615,26/12/2014,24.2,30.8,27.6,85,9999,7.1,2,N ,5,310
Stasiun Meteorologi Rahadi Oesman,96615,27/12/2014,23.2,9999,26.4,91,27.3,5.6,2,W ,3,200
Stasiun Meteorologi Rahadi Oesman,96615,28/12/2014,23.8,25.6,24.4,96,102,2.2,1,W ,4,250
Stasiun Meteorologi Rahadi Oesman,96615,29/12/2014,22.3,31.7,27.5,85,0,6.9,2,W ,3,260
Stasiun Meteorologi Rahadi Oesman,96615,30/12/2014,23.9,30.4,26.6,88,10.3,2.3,1,NE,6,200
Stasiun Meteorologi Rahadi Oesman,96615,31/12/2014,23.6,26.8,25.1,95,50.9,0,2,N ,8,210
Stasiun Meteorologi Rahadi Oesman,96615,01/01/2015,22.4,30.8,27.4,82,50.9,0,4,W ,13,270
Stasiun Meteorologi Rahadi Oesman,96615,02/01/2015,24.1,29.6,26.5,87,3.3,3.9,2,NW,4,290
Stasiun Meteorologi Rahadi Oesman,96615,03/01/2015,25,30.3,27.6,84,11.2,2.3,2,N ,5,320
Stasiun Meteorologi Rahadi Oesman,96615,04/01/2015,24.4,31.2,27.7,84,8888,3.7,2,N ,5,300
Stasiun Meteorologi Rahadi Oesman,96615,05/01/2015,24.4,31,26.7,92,5.2,9999,1,N ,5,260
Stasiun Meteorologi Rahadi Oesman,96615,06/01/2015,23.5,9999,27.5,87,20.3,4.3,2,N ,5,360
Stasiun Meteorologi Rahadi Oesman,96615,07/01/2015,24.4,31.8,27.8,84,9999,7.5,1,W ,4,270
Stasiun Meteorologi Rahadi Oesman,96615,08/01/2015,24.4,30,26.4,91,6.9,5.8,2,W ,4,280
Stasiun Meteorologi Rahadi Oesman,96615,09/01/2015,25.8,31.2,27.6,85,13.8,3.1,2,W ,7,290
Stasiun Meteorologi Rahadi Oesman,96615,10/01/2015,26.2,29.9,27.6,86,3.3,1.9,2,N ,5,310
Stasiun Meteorologi Rahadi Oesman,96615,11/01/2015,24.2,31.6,28,85,12.2,2.6,2,N ,6,360
Stasiun Meteorologi Rahadi Oesman,96615,12/01/2015,24.3,9999,27.8,83,2.9,8.6,3,N ,5,360
Stasiun Meteorologi Rahadi Oesman,96615,13/01/2015,24.8,31.6,28.2,79,9999,9.6,3,W ,5,290
Stasiun Meteorologi Rahadi Oesman,96615,14/01/2015,25.2,31,28.1,80,8888,9.2,2,N ,4,320
Stasiun Meteorologi Rahadi Oesman,96615,15/01/2015,25.6,31,26.5,88,9999,4.1,2,W ,4,290
Stasiun Meteorologi Rahadi Oesman,96615,16/01/2015,25.6,31.2,27.2,84,6.9,1.2,3,N ,6,360
Stasiun Meteorologi Rahadi Oesman,96615,17/01/2015,23.8,29.2,27,86,62.7,8.1,2,N ,6,360
Stasiun Meteorologi Rahadi Oesman,96615,18/01/2015,22.9,26.6,24.5,96,71.2,0.7,3,NW,6,290
Stasiun Meteorologi Rahadi Oesman,96615,19/01/2015,22.8,31.9,27.4,84,38.3,0,2,N ,6,340
Stasiun Meteorologi Rahadi Oesman,96615,20/01/2015,24.2,30.4,27.5,82,9999,8,1,N ,3,360
Stasiun Meteorologi Rahadi Oesman,96615,21/01/2015,24,26.5,24.8,91,17,2.5,2,N ,5,340
Stasiun Meteorologi Rahadi Oesman,96615,22/01/2015,22.2,30.7,26.4,80,57.1,0,2,N ,5,10
Stasiun Meteorologi Rahadi Oesman,96615,23/01/2015,22.2,32.1,27.2,81,9999,6.6,1,N ,4,360
Stasiun Meteorologi Rahadi Oesman,96615,24/01/2015,22.4,31.3,27.2,83,9999,10.1,2,N ,5,280
Stasiun Meteorologi Rahadi Oesman,96615,25/01/2015,22.4,29.8,26.5,84,18.8,9,3,N ,6,340
Stasiun Meteorologi Rahadi Oesman,96615,26/01/2015,24.1,30.6,28.2,74,9999,6.4,2,N ,6,10
Stasiun Meteorologi Rahadi Oesman,96615,27/01/2015,24.2,31.4,27.2,83,9999,8.5,3,N ,5,10
Stasiun Meteorologi Rahadi Oesman,96615,28/01/2015,24,30.7,27.4,84,4,7.9,1,N ,4,360
Stasiun Meteorologi Rahadi Oesman,96615,29/01/2015,23.8,30.8,27.4,86,4.4,3.5,2,N ,4,270
Stasiun Meteorologi Rahadi Oesman,96615,30/01/2015,9999,31.6,27.7,81,0.3,7.3,3,N ,6,360
Stasiun Meteorologi Rahadi Oesman,96615,31/01/2015,25.2,31.2,28.1,79,9999,9.3,4,NW,6,300
Stasiun Meteorologi Rahadi Oesman,96615,01/02/2015,23.5,29.6,26.4,84,3.6,7.4,2,N ,4,10
Stasiun Meteorologi Rahadi Oesman,96615,02/02/2015,23.6,29.9,26.2,86,1.8,1.1,1,N ,3,260
Stasiun Meteorologi Rahadi Oesman,96615,03/02/2015,22.8,31.4,27,86,8888,2.5,2,W ,5,260
Stasiun Meteorologi Rahadi Oesman,96615,04/02/2015,22.6,31.3,26.5,85,2.1,9.8,2,N ,5,250
Stasiun Meteorologi Rahadi Oesman,96615,05/02/2015,22.6,32.2,27,85,3.4,10.6,1,N ,3,70
Stasiun Meteorologi Rahadi Oesman,96615,06/02/2015,23,32.1,27.2,81,8888,7.2,1,N ,4,210
Stasiun Meteorologi Rahadi Oesman,96615,07/02/2015,23.1,31.6,26.8,84,0.2,7.9,2,N ,4,270
Stasiun Meteorologi Rahadi Oesman,96615,08/02/2015,24.2,32.2,27.3,83,9999,8.5,2,N ,6,360
Stasiun Meteorologi Rahadi Oesman,96615,09/02/2015,22.8,31.4,27.4,83,7.3,6.8,2,N ,6,350
Stasiun Meteorologi Rahadi Oesman,96615,10/02/2015,22.6,30.4,26.6,85,259.6,7.7,3,N ,6,10
Stasiun Meteorologi Rahadi Oesman,96615,11/02/2015,22.6,28.4,25.4,91,85.4,6.7,3,NW,6,360
Stasiun Meteorologi Rahadi Oesman,96615,12/02/2015,23.2,30.6,27.3,77,2.1,0.5,3,N ,5,310
