"","YYYYMMDD","HHMM","sat","lat","lon","T21","T31","sample","FRP","conf","type","year","CLUSTER_ID","coords.x1","coords.x2","freq","Duplicate"
"6693",2015-08-25,"559","A",-2.185,110.196,322.7,295,1072,20.7,35,"0","2015",77931,410596.274244453,9758465.94184762,1,"Unique"
"6694",2015-08-25,"559","A",-2.183,110.19,327.7,292.5,1072,31.2,74,"0","2015",77487,409928.918687495,9758686.66975668,1,"Unique"
"6696",2015-08-25,"559","A",-1.395,110.097,314.6,289.7,1067,14,52,"0","2015",70599,399543.745894369,9845790.48635308,1,"Unique"
"6697",2015-08-26,"1430","T",-1.726,110.256,324.5,287,1340,183.6,100,"0","2015",82256,417246.102340899,9809207.73329101,1,"Unique"
"6698",2015-08-26,"1430","T",-1.742,110.251,307.3,286.8,1340,59.2,71,"0","2015",81871,416690.628485545,9807438.86019134,1,"Unique"
"6699",2015-08-26,"1430","T",-1.724,110.249,322.7,285.2,1340,163.6,100,"0","2015",81721,416467.372003478,9809428.50923733,1,"Unique"
"6700",2015-08-26,"642","A",-1.741,110.237,335.8,288,127,105.2,66,"0","2015",80882,415133.307576535,9807548.77681715,1,"Unique"
"6701",2015-08-26,"642","A",-1.741,110.251,333.8,291.1,126,89.3,84,"0","2015",81872,416690.584567648,9807549.40112681,1,"Unique"
"6702",2015-08-29,"240","T",-1.398,110.107,312.4,294.5,106,19.1,44,"0","2015",71413,400656.435327221,9845459.27716025,1,"Unique"
"6703",2015-08-29,"1500","T",-2.195,110.103,311.7,294.5,947,11.6,82,"0","2015",71016,400254.655692641,9757354.63184659,1,"Unique"
"6704",2015-08-29,"1500","T",-2.173,110.187,314.9,294.7,939,14.8,90,"0","2015",77291,409594.703498901,9759791.92168976,1,"Unique"
"6705",2015-08-29,"1501","T",-1.713,110.048,304.6,294.4,943,5,52,"0","2015",67646,394107.981556558,9810634.52597604,1,"Unique"
"6706",2015-08-29,"1501","T",-1.704,110.047,311.4,294.8,943,10.9,81,"0","2015",67598,393996.24670848,9811629.39164567,1,"Unique"
"6707",2015-08-29,"1501","T",-1.705,110.036,305.4,294.3,944,5.6,62,"0","2015",67141,392772.638617908,9811518.23574691,1,"Unique"
"6708",2015-08-29,"1501","T",-1.652,110.273,306.8,294.5,921,6,68,"0","2015",83660,419134.028213641,9817388.44862124,1,"Unique"
"6709",2015-08-29,"1501","T",-1.66,110.056,311.2,294.4,941,10.9,81,"0","2015",68003,394995.070456184,9816493.92853266,1,"Unique"
"6710",2015-08-29,"535","A",-1.812,110.114,316.5,293.1,1346,69.8,67,"0","2015",72014,401455.050378474,9799694.11624959,1,"Unique"
"6711",2015-08-29,"535","A",-1.737,110.266,313.4,293.3,1342,46,57,"0","2015",83041,418358.918179414,9807992.21942171,1,"Unique"
"6712",2015-08-29,"535","A",-1.736,110.262,314.3,293.3,1342,52.2,58,"0","2015",82731,417913.939843833,9808102.58681918,1,"Unique"
"6713",2015-08-29,"535","A",-1.507,110.096,309.9,291.5,1345,37,44,"0","2015",70528,399437.436334049,9833409.40751756,1,"Unique"
"6714",2015-08-29,"535","A",-1.506,110.088,312.4,291.5,1345,51.3,46,"0","2015",69981,398547.380642102,9833519.58181546,1,"Unique"
"6716",2015-08-29,"1757","A",-1.651,110.068,301.2,290.6,274,6.2,38,"0","2015",68683,396329.530389866,9817489.47607574,1,"Unique"
"6717",2015-08-29,"1757","A",-2.174,110.192,304.3,292.7,291,8.4,59,"0","2015",77644,410150.79787539,9759681.6769001,1,"Unique"
"6718",2015-08-30,"618","A",-1.727,110.267,323,300.9,607,11.2,18,"0","2015",83134,418469.724462799,9809097.66782157,1,"Unique"
"6719",2015-08-30,"618","A",-1.713,110.045,321,277.2,631,15.9,69,"0","2015",67509,393774.257212251,9810634.3599421,1,"Unique"
"6720",2015-08-30,"618","A",-1.715,110.036,314.6,276.1,632,10.1,61,"0","2015",67140,392773.193694221,9810412.76443256,1,"Unique"
"6721",2015-08-30,"618","A",-1.652,110.277,324.2,295.8,604,16.6,55,"0","2015",83997,419578.98170942,9817388.61094454,1,"Unique"
"6722",2015-08-30,"1840","A",-1.766,110.081,301,274.8,1216,20.5,36,"0","2015",69510,397781.783169577,9804777.39410642,1,"Unique"
"6724",2015-08-31,"228","T",-1.654,110.295,313.2,295.2,13,59.4,52,"0","2015",85625,421581.346070547,9817168.25080763,1,"Unique"
"6725",2015-08-31,"228","T",-1.656,110.289,314,294.9,13,69,61,"0","2015",85077,420913.998221892,9816946.93294784,1,"Unique"
"6726",2015-08-31,"1448","T",-2.178,110.185,313.1,295.4,1168,27.3,86,"0","2015",77118,409372.587674575,9759239.08564667,1,"Unique"
"6727",2015-08-31,"1448","T",-2.18,110.168,307,295.1,1169,15.9,70,"0","2015",75887,407482.189980595,9759016.96547879,1,"Unique"
"6728",2015-08-31,"1448","T",-2.165,110.184,305.7,295.3,1168,13.1,65,"0","2015",77046,409260.60530887,9760676.08795383,1,"Unique"
"6729",2015-08-31,"1448","T",-2.168,110.167,338.9,295.9,1169,106.4,100,"0","2015",75817,407370.251181963,9760343.42893771,1,"Unique"
"6730",2015-08-31,"1448","T",-1.843,110.173,313.2,295,1165,27.6,87,"0","2015",76237,408019.350452672,9796270.38193243,1,"Unique"
"6731",2015-08-31,"1448","T",-1.845,110.156,305,294.6,1166,12.9,63,"0","2015",75124,406128.544092314,9796048.40783921,1,"Unique"
"6733",2015-08-31,"1448","T",-1.817,110.232,313.9,295.1,1161,29,88,"0","2015",80561,414580.632122276,9799147.39954595,1,"Unique"
"6734",2015-08-31,"1448","T",-1.819,110.216,307.4,294.9,1162,17,71,"0","2015",79483,412801.047479373,9798925.55137192,1,"Unique"
"6735",2015-08-31,"1448","T",-1.785,110.106,314.8,296.1,1168,28.1,81,"0","2015",71293,400563.720020072,9802678.39502808,1,"Unique"
"6737",2015-08-31,"1448","T",-1.766,110.068,306,295.3,1170,12.7,49,"0","2015",68676,396335.696362051,9804776.6741835,1,"Unique"
"6738",2015-08-31,"1448","T",-1.781,110.1,313.4,295.7,1168,25.4,73,"0","2015",70774,399896.09133506,9803120.25031904,1,"Unique"
"6739",2015-08-31,"1448","T",-1.772,110.081,310,295.7,1169,19.7,79,"0","2015",69509,397782.111612901,9804114.11951568,1,"Unique"
"6740",2015-08-31,"1448","T",-1.75,110.148,307.9,295.1,1165,16.9,73,"0","2015",74635,405233.802955662,9806549.64396665,1,"Unique"
"6741",2015-08-31,"1448","T",-1.701,110.053,306.8,295.4,1170,14.7,69,"0","2015",67874,394663.534957038,9811961.36047767,1,"Unique"
"6742",2015-08-31,"1448","T",-1.646,110.271,306.2,295.1,1157,12.9,67,"0","2015",83471,418911.30846689,9818051.60911008,1,"Unique"
"6743",2015-08-31,"1448","T",-1.653,110.266,307.7,295.2,1157,16,72,"0","2015",83046,418355.399480662,9817277.62194118,1,"Unique"
"6744",2015-08-31,"1448","T",-1.622,110.053,310,295,1169,18.2,31,"0","2015",67880,394659.349366816,9820694.53619788,1,"Unique"
"6745",2015-08-31,"1448","T",-1.396,110.097,315.7,294.6,1164,30.4,91,"0","2015",70598,399543.788327465,9845679.94147072,1,"Unique"
"6747",2015-08-31,"1745","A",-1.75,110.145,306.7,294,107,24.2,53,"0","2015",74406,404900.094316068,9806549.49214664,1,"Unique"
"6748",2015-08-31,"1745","A",-1.757,110.16,304.6,294,108,20.1,61,"0","2015",75404,406568.98207606,9805776.44213682,1,"Unique"
"6749",2015-08-31,"1745","A",-1.778,110.11,305.8,294.4,106,20.6,19,"0","2015",71654,401008.287405767,9803452.42506035,1,"Unique"
"6750",2015-08-31,"1745","A",-1.809,110.222,303.9,293.9,111,19.4,58,"0","2015",79887,413467.952597043,9800031.25785365,1,"Unique"
"6751",2015-08-31,"1745","A",-1.812,110.245,304.6,293.9,112,20.9,61,"0","2015",81461,416026.387067985,9799700.71480981,1,"Unique"
"6753",2015-08-31,"1745","A",-1.82,110.239,312.3,294.2,112,38.6,85,"0","2015",81025,415359.380063577,9798816.10497411,1,"Unique"
"6754",2015-08-31,"1745","A",-2.166,110.167,324.1,294.5,112,83.3,100,"0","2015",75818,407370.129633227,9760564.51640556,1,"Unique"
"6755",2015-08-31,"1745","A",-2.17,110.19,321.2,294.8,113,71.3,100,"0","2015",77488,409928.147076306,9760123.73017166,1,"Unique"
"6756",2015-08-31,"1745","A",-2.177,110.184,310.1,294.3,113,35.1,79,"0","2015",77045,409261.321030736,9759349.56876386,1,"Unique"
"6758",2015-09-01,"311","T",-1.396,110.113,325.6,304.6,724,15.4,51,"0","2015",71943,401323.887638155,9845680.61895699,1,"Unique"
"6759",2015-09-01,"311","T",-1.403,110.102,327.4,301.7,723,18.1,81,"0","2015",70965,400100.366434638,9844906.34135173,1,"Unique"
"6760",2015-09-01,"311","T",-1.405,110.111,318.7,299.7,724,8.7,55,"0","2015",71765,401101.75297179,9844685.63477411,1,"Unique"
"6762",2015-09-01,"311","T",-1.648,110.266,319.8,300.8,746,11.3,65,"0","2015",83047,418355.19553158,9817830.3242237,1,"Unique"
"6765",2015-09-01,"311","T",-1.699,110.298,322.6,303.2,751,11.7,41,"0","2015",85878,421916.842433298,9812194.08223375,1,"Unique"
"6766",2015-09-01,"311","T",-1.683,110.062,325.5,303.2,725,15.4,78,"0","2015",68328,395663.749058451,9813951.68232601,1,"Unique"
"6767",2015-09-01,"311","T",-1.718,110.048,326.9,302.7,724,15.8,80,"0","2015",67645,394108.256519567,9810081.7922333,1,"Unique"
"6768",2015-09-01,"311","T",-1.75,110.144,347.4,301.1,735,49.8,89,"0","2015",74326,404788.858044689,9806549.44142134,1,"Unique"
"6769",2015-09-01,"311","T",-1.758,110.133,326.2,303.5,734,15.3,79,"0","2015",73523,403565.666761521,9805664.5261176,1,"Unique"
"6771",2015-09-01,"311","T",-1.767,110.071,322.3,303.9,728,11,60,"0","2015",68858,396669.464433854,9804666.29514261,1,"Unique"
"6773",2015-09-01,"311","T",-1.782,110.106,326.8,305.2,732,14.7,79,"0","2015",71294,400563.55895862,9803010.03007375,1,"Unique"
"6775",2015-09-01,"311","T",-1.791,110.105,330.3,305.3,732,18.9,83,"0","2015",71203,400452.807967304,9802015.07062526,1,"Unique"
"6776",2015-09-01,"311","T",-1.818,110.229,361,306.3,746,79.1,100,"0","2015",80359,414246.989700279,9799036.71584816,1,"Unique"
"6777",2015-09-01,"311","T",-1.819,110.238,324.4,302.8,747,11.5,55,"0","2015",80959,415248.10390734,9798926.59938053,1,"Unique"
"6778",2015-09-01,"311","T",-1.831,110.319,317.3,300.8,756,6.4,67,"0","2015",87705,424258.117457423,9797603.7281424,1,"Unique"
"6779",2015-09-01,"311","T",-1.839,110.125,322.2,302.4,735,10.4,65,"0","2015",72925,402680.068712438,9796710.00945131,1,"Unique"
"6780",2015-09-01,"311","T",-1.841,110.134,330.6,302.2,736,19.8,78,"0","2015",73593,403681.258009912,9796489.40908198,1,"Unique"
"6783",2015-09-01,"311","T",-1.942,110.132,326.1,306.9,738,11.7,25,"0","2015",73429,403464.379135931,9785324.31941166,1,"Unique"
"6784",2015-09-01,"311","T",-1.957,110.169,318.6,305,743,8.2,55,"0","2015",75977,407580.49127251,9783668.2365312,1,"Unique"
"6785",2015-09-01,"311","T",-2.169,110.173,337.2,305.2,748,28.7,88,"0","2015",76227,408037.559317026,9760233.25105452,1,"Unique"
"6786",2015-09-01,"311","T",-2.17,110.182,325.6,304.8,749,14.3,56,"0","2015",76873,409038.488147262,9760123.25155435,1,"Unique"
"6787",2015-09-01,"311","T",-2.178,110.171,332.5,304.4,748,20.1,82,"0","2015",76100,407815.689630931,9759238.23671955,1,"Unique"
"6788",2015-09-01,"311","T",-2.179,110.18,332.7,304.9,749,21.6,78,"0","2015",76723,408816.613430373,9759128.24073154,1,"Unique"
"6789",2015-09-01,"311","T",-2.181,110.189,330.7,304,750,20,80,"0","2015",77422,409817.593214833,9758907.69611901,1,"Unique"
"6790",2015-09-01,"311","T",-2.196,110.105,323.6,305.8,741,10.4,65,"0","2015",71194,400477.137675877,9757244.21948793,1,"Unique"
"6791",2015-09-01,"1531","T",-2.172,110.176,308.5,293.6,215,16.6,75,"0","2015",76433,408371.363239897,9759901.80252823,1,"Unique"
"6792",2015-09-01,"1531","T",-1.849,110.174,315.5,294.3,211,29,91,"0","2015",76302,408130.888304644,9795607.17486962,1,"Unique"
"6793",2015-09-01,"1531","T",-1.851,110.158,309,293.8,212,17.2,76,"0","2015",75262,406351.318756202,9795385.25183428,1,"Unique"
"6794",2015-09-01,"1531","T",-1.842,110.168,324.5,294.5,211,49.9,100,"0","2015",75906,407463.149347445,9796380.66624112,1,"Unique"
"6796",2015-09-01,"1531","T",-1.781,110.094,311.7,294.3,215,19.8,83,"0","2015",70374,399228.676235255,9803119.9233782,1,"Unique"
"6797",2015-09-01,"1531","T",-1.783,110.104,313,294.7,214,20.9,73,"0","2015",71126,400341.141645712,9802899.37692418,1,"Unique"
"6798",2015-09-01,"1531","T",-1.755,110.132,369.5,295.7,212,263.7,100,"0","2015",73448,403454.276601897,9805996.10707139,1,"Unique"
"6799",2015-09-01,"1531","T",-1.725,110.259,307.9,293.4,204,15.8,73,"0","2015",82493,417579.763096815,9809318.40426673,1,"Unique"
"6800",2015-09-01,"1531","T",-1.744,110.13,364.8,294.2,212,228.7,100,"0","2015",73304,403231.240110806,9807211.9905774,1,"Unique"
"6801",2015-09-01,"1531","T",-1.746,110.114,306.3,293.3,213,10.6,13,"0","2015",72024,401451.547605006,9806990.07101207,1,"Unique"
"6802",2015-09-01,"1531","T",-1.694,110.389,303.9,293,196,11.1,57,"0","2015",94146,432038.973059603,9812750.20966515,1,"Unique"
"6803",2015-09-01,"1531","T",-1.646,110.297,312.5,293.2,201,23.3,85,"0","2015",85786,421803.509135202,9818052.64732999,1,"Unique"
"6804",2015-09-01,"1531","T",-1.649,110.281,303.6,293.3,202,8.5,17,"0","2015",84390,420023.814943168,9817720.39263507,1,"Unique"
"6805",2015-09-01,"1531","T",-1.641,110.291,305.8,293.2,201,13.5,66,"0","2015",85261,421135.88350468,9818605.11027964,1,"Unique"
"6808",2015-09-01,"1531","T",-1.461,110.103,308.7,293.5,210,17.4,75,"0","2015",71046,400214.131078806,9838494.78947598,1,"Unique"
"6809",2015-09-01,"1531","T",-1.447,110.117,312.1,293.2,209,22.2,84,"0","2015",72299,401771.066807389,9840043.02704366,1,"Unique"
"6812",2015-09-01,"605","A",-2.182,110.184,332.9,303.1,947,31.8,78,"0","2015",77043,409261.620415247,9758796.85237353,1,"Unique"
"6813",2015-09-01,"605","A",-2.174,110.172,320.9,297.6,948,13.2,39,"0","2015",76150,407926.654175284,9759680.47226276,1,"Unique"
"6814",2015-09-01,"605","A",-2.002,110.158,321.1,300.3,946,11.6,52,"0","2015",75254,406359.565767416,9778693.15857843,1,"Unique"
"6815",2015-09-01,"605","A",-1.848,110.172,335.5,302,942,35.2,87,"0","2015",76166,407908.377861852,9795717.61442994,1,"Unique"
"6816",2015-09-01,"605","A",-1.821,110.222,363,304.6,937,108,100,"0","2015",79886,413468.523120131,9798704.75659649,1,"Unique"
"6817",2015-09-01,"605","A",-1.738,110.374,318.5,300.7,921,8.3,63,"0","2015",92743,430372.060829294,9807886.0032384,1,"Unique"
"6819",2015-09-01,"605","A",-1.705,110.3,321.5,299.5,927,14.7,52,"0","2015",86039,422139.553391389,9811530.92480458,1,"Unique"
"6820",2015-09-01,"605","A",-1.72,110.055,323.5,299.7,950,15.9,28,"0","2015",67963,394887.052899186,9809861.08568131,1,"Unique"
"6821",2015-09-01,"605","A",-1.722,110.045,325.3,300.3,951,18.3,54,"0","2015",67507,393774.75428473,9809639.43831355,1,"Unique"
"6822",2015-09-01,"605","A",-1.596,110.076,316.2,298,946,8.9,29,"0","2015",69168,397216.705340266,9823569.90813378,1,"Unique"
"6823",2015-09-01,"605","A",-1.47,110.105,317.6,302.4,941,9.4,35,"0","2015",71221,400437.034793089,9837499.97585694,1,"Unique"
"6824",2015-09-01,"1827","A",-1.45,110.109,309.3,293.4,1017,12.6,77,"0","2015",71582,400881.169011411,9839711.0453725,1,"Unique"
"6825",2015-09-01,"1827","A",-1.451,110.12,308.8,292.9,1018,12.2,75,"0","2015",72551,402104.998622119,9839600.97976946,1,"Unique"
"6826",2015-09-01,"1828","A",-1.616,110.061,305.6,293,1016,7.8,65,"0","2015",68286,395549.011989306,9821358.2282015,1,"Unique"
"6827",2015-09-01,"1828","A",-1.716,110.263,302.9,292.7,1034,6.6,52,"0","2015",82805,418024.317145429,9810313.44251473,1,"Unique"
"6828",2015-09-01,"1828","A",-1.718,110.275,305.8,292.5,1035,9.4,66,"0","2015",83825,419359.219687752,9810092.87189794,1,"Unique"
"6829",2015-09-01,"1828","A",-1.738,110.123,308.6,293,1023,11.3,75,"0","2015",72767,402452.271562662,9807874.89600645,1,"Unique"
"6831",2015-09-01,"1828","A",-1.742,110.147,303.9,293.4,1025,6,24,"0","2015",74572,405122.165592937,9807433.94349645,1,"Unique"
"6832",2015-09-01,"1828","A",-1.751,110.134,358.8,295.3,1024,127.3,100,"0","2015",73599,403676.544765155,9806438.38676302,1,"Unique"
"6833",2015-09-01,"1828","A",-1.752,110.146,319.6,293.8,1025,24.2,99,"0","2015",74486,405011.43125807,9806328.45522402,1,"Unique"
"6834",2015-09-01,"1828","A",-1.774,110.099,306.2,293.6,1022,7.9,28,"0","2015",70705,399784.478081852,9803894.01252521,1,"Unique"
"6835",2015-09-01,"1828","A",-1.786,110.11,308,294.4,1023,10,55,"0","2015",71653,401008.714621002,9802568.06591854,1,"Unique"
"6836",2015-09-01,"1828","A",-1.838,110.177,311.5,293.5,1029,14.9,83,"0","2015",76532,408464.014533754,9796823.30308692,1,"Unique"
"6837",2015-09-01,"1828","A",-1.848,110.175,309.3,293.4,1029,13.1,77,"0","2015",76372,408242.066369965,9795717.76966729,1,"Unique"
"6838",2015-09-01,"1828","A",-2.174,110.18,306.2,292.8,1035,9.9,67,"0","2015",76724,408816.312991711,9759680.9576533,1,"Unique"
"6839",2015-09-03,"258","T",-1.453,110.11,322.7,296.8,404,15.6,75,"0","2015",71669,400992.55299219,9839379.45550986,1,"Unique"
"6840",2015-09-03,"258","T",-1.697,110.292,318.5,296.4,426,10.1,51,"0","2015",85350,421249.350071046,9812414.91848897,1,"Unique"
"6841",2015-09-03,"258","T",-1.711,110.054,316.4,297.5,404,8.8,60,"0","2015",67919,394775.320301915,9810855.94957983,1,"Unique"
"6842",2015-09-03,"258","T",-1.743,110.119,372.2,299.7,411,147.9,100,"0","2015",72453,402007.579036093,9807321.9660832,1,"Unique"
"6845",2015-09-03,"258","T",-1.756,110.139,329.7,297.7,413,25.7,75,"0","2015",73975,404232.981174029,9805885.92290666,1,"Unique"
"6847",2015-09-03,"258","T",-2.198,110.103,318.8,297.5,418,8.8,0,"0","2015",71015,400254.854700904,9757022.99490299,1,"Unique"
"6848",2015-09-03,"1519","T",-1.827,110.225,315.4,294.4,449,14,91,"0","2015",80086,413802.498110018,9798041.6500908,1,"Unique"
"6849",2015-09-03,"1519","T",-1.828,110.215,308.4,293.8,450,7.4,74,"0","2015",79429,412690.251102293,9797930.6253253,1,"Unique"
"6850",2015-09-03,"1519","T",-1.816,110.234,315.4,293.8,448,13.7,91,"0","2015",80682,414803.044877809,9799258.03543572,1,"Unique"
"6851",2015-09-03,"1519","T",-1.818,110.224,305.2,293.7,449,4.9,36,"0","2015",80029,413690.840143317,9799036.47764113,1,"Unique"
"6852",2015-09-03,"1519","T",-1.748,110.135,313.8,294.4,456,11.9,88,"0","2015",73680,403787.628405667,9806770.07044829,1,"Unique"
"6853",2015-09-03,"1519","T",-1.749,110.125,332.3,295.8,457,35.2,100,"0","2015",72931,402675.311767153,9806659.01077753,1,"Unique"
"6854",2015-09-03,"1519","T",-1.751,110.115,327.8,295.4,458,28.5,100,"0","2015",72099,401563.045520187,9806437.39987922,1,"Unique"
"6855",2015-09-03,"1519","T",-1.738,110.134,311.6,293.8,456,10,82,"0","2015",73601,403675.883479194,9807875.46053144,1,"Unique"
"6856",2015-09-03,"1519","T",-1.74,110.124,332,295.6,457,34.9,100,"0","2015",72849,402563.611745444,9807653.85877255,1,"Unique"
"6857",2015-09-03,"1519","T",-1.741,110.114,340.6,296.8,458,50.3,100,"0","2015",72027,401451.287537112,9807542.79465089,1,"Unique"
"6859",2015-09-03,"1519","T",-1.619,110.06,307.2,293.4,461,6.6,70,"0","2015",68222,395437.919147361,9821026.53798354,1,"Unique"
"6860",2015-09-03,"1519","T",-1.455,110.116,321.3,295.4,452,20.5,100,"0","2015",72191,401660.158924669,9839158.62884246,1,"Unique"
"6862",2015-09-03,"1519","T",-1.403,110.112,304.2,293.7,451,4.3,44,"0","2015",71857,401212.924592079,9844906.76595083,1,"Unique"
"6864",2015-09-03,"553","A",-1.829,110.202,320.2,295.7,1168,27.2,61,"0","2015",78409,411244.313128529,9797819.44576765,1,"Unique"
"6865",2015-09-03,"553","A",-1.823,110.214,331.9,295.5,1167,62.3,85,"0","2015",79354,412578.779934414,9798483.28665762,1,"Unique"
"6866",2015-09-03,"553","A",-1.762,110.117,337.5,296.2,1172,85.2,89,"0","2015",72283,401786.094094871,9805221.51358791,1,"Unique"
"6867",2015-09-03,"553","A",-1.747,110.132,344,293.3,1171,114,92,"0","2015",73449,403453.867197165,9806880.46068907,1,"Unique"
"6868",2015-09-03,"553","A",-1.75,110.115,384.2,297.2,1172,439.4,100,"0","2015",72100,401562.993356805,9806547.94458509,1,"Unique"
"6869",2015-09-03,"553","A",-1.752,110.097,329.7,293.5,1173,55.5,83,"0","2015",70584,399560.82630119,9806325.89992101,1,"Unique"
"6870",2015-09-03,"553","A",-1.756,110.127,358.2,296.1,1171,195.8,93,"0","2015",73088,402898.146119336,9805885.30390504,1,"Unique"
"6871",2015-09-03,"553","A",-1.758,110.109,330.2,296,1172,55.1,84,"0","2015",71567,400895.990916866,9805663.26954482,1,"Unique"
"6873",2015-09-03,"553","A",-1.746,110.108,367.8,295.8,1172,272.3,100,"0","2015",71486,400784.122593181,9806989.75545962,1,"Unique"
"6874",2015-09-03,"1815","A",-1.398,110.111,307.7,292.8,714,6.5,72,"0","2015",71768,401101.459290091,9845459.44601591,1,"Unique"
"6875",2015-09-03,"1815","A",-1.445,110.117,306.1,293.4,716,5.8,67,"0","2015",72300,401770.98081913,9840264.11569347,1,"Unique"
"6876",2015-09-03,"1815","A",-1.454,110.115,316.7,294.7,716,13.5,94,"0","2015",72114,401548.862524895,9839269.12962236,1,"Unique"
"6877",2015-09-03,"1815","A",-1.455,110.124,314.1,294,717,11.1,88,"0","2015",72856,402550.18228282,9839158.97597072,1,"Unique"
"6878",2015-09-03,"1815","A",-1.621,110.061,309.8,293.5,714,8.2,78,"0","2015",68285,395549.267864904,9820805.49707047,1,"Unique"
"6880",2015-09-03,"1815","A",-1.741,110.128,325.5,295.5,724,21.8,100,"0","2015",73161,403008.612464572,9807543.52057221,1,"Unique"
"6881",2015-09-03,"1815","A",-1.742,110.137,314.3,294,725,11,89,"0","2015",73819,404009.797443439,9807433.43708335,1,"Unique"
"6882",2015-09-03,"1815","A",-1.749,110.118,314.4,293.7,723,11.1,89,"0","2015",72372,401896.652701277,9806658.64635859,1,"Unique"
"6883",2015-09-03,"1815","A",-1.75,110.127,325.9,294.6,724,22.5,100,"0","2015",73089,402897.83694372,9806548.57001591,1,"Unique"
